port,service_name,banner_text,os_fingerprint,vuln_score
445,SMB,Windows SMB,Windows Server 2019,8.63
22,Dropbear,Dropbear SSH,macOS 12,2.8
8888,Unknown,,macOS 12,0.74
21,vsftpd,ProFTPD 1.3.5,Cisco IOS,7.32
514,Unknown,,FreeBSD 13,0.0
21,ProFTPD,Pure-FTPd,Linux 3.x,7.79
27017,MongoDB,MongoDB 6.0,macOS 12,7.11
514,Unknown,,Linux 3.x,5.46
5432,PostgreSQL,PostgreSQL 14.2,Linux 4.x/5.x,4.35
5432,PostgreSQL,PostgreSQL 14.2,Unknown,3.66
3389,RDP,,FreeBSD 13,7.39
5900,VNC,RealVNC,macOS 12,9.22
445,SMB,,macOS 12,8.19
143,Unknown,Dovecot IMAP,FreeBSD 13,3.42
873,Unknown,,Linux 3.x,2.66
5432,PostgreSQL,PostgreSQL 14.2,Windows Server 2019,4.58
69,Unknown,,Linux 4.x/5.x,6.14
111,Unknown,,Cisco IOS,4.41
513,Unknown,,Linux 3.x,2.74
21,ProFTPD,Pure-FTPd,Windows Server 2019,10.0
6379,Redis,+OK,Linux 3.x,10.0
873,Unknown,,Unknown,5.28
8080,Apache,nginx/1.18.0,Linux 4.x/5.x,7.06
8888,Unknown,,FreeBSD 13,1.46
5900,VNC,RFB 003.008,Unknown,3.95
25,Exim,Postfix ESMTP,Windows 10,8.32
22,OpenSSH,OpenSSH_7.4p1,Cisco IOS,6.55
513,Unknown,,macOS 12,0.33
443,nginx,nginx/1.18.0,macOS 12,6.25
3389,RDP,,Windows Server 2019,7.83
4444,Unknown,,Windows 10,4.02
6379,Redis,Redis server v=7.0.4,FreeBSD 13,7.08
5432,PostgreSQL,PostgreSQL 14.2,FreeBSD 13,3.13
69,Unknown,,Windows 10,2.88
8080,Tomcat,Apache/2.4.41,Unknown,4.65
873,Unknown,,Windows 10,4.92
1433,Unknown,,FreeBSD 13,3.04
23,Telnet,,Windows Server 2019,8.93
25,Postfix,Sendmail 8.15,Unknown,3.76
8443,Unknown,Apache/2.4.41,Windows Server 2019,4.18
4444,Unknown,,Unknown,2.4
25,Postfix,Microsoft ESMTP,Windows 10,5.35
3389,RDP,Microsoft Terminal Services,Linux 4.x/5.x,7.01
139,SMB,,FreeBSD 13,8.72
139,SMB,,Windows 10,8.93
69,Unknown,,Linux 3.x,7.45
2049,Unknown,,Cisco IOS,1.54
4444,Unknown,,Linux 3.x,4.25
5900,VNC,RFB 003.008,macOS 12,8.21
443,nginx,nginx/1.18.0,Unknown,8.65
443,Apache,nginx/1.18.0,macOS 12,9.22
23,Telnet,,Cisco IOS,9.27
4444,Unknown,,macOS 12,0.9
514,Unknown,,FreeBSD 13,0.17
513,Unknown,,Linux 3.x,3.47
53,Unknown,,macOS 12,5.03
2049,Unknown,,Windows Server 2019,5.29
513,Unknown,,Windows 10,2.48
873,Unknown,,Linux 4.x/5.x,3.09
53,Unknown,,Linux 4.x/5.x,5.85
445,SMB,Windows SMB,Windows Server 2019,8.24
139,SMB,Samba,Linux 4.x/5.x,6.52
110,Unknown,+OK Dovecot,Linux 4.x/5.x,5.31
80,nginx,Apache/2.4.41,FreeBSD 13,3.41
443,Apache,nginx/1.18.0,Cisco IOS,5.92
512,Unknown,,FreeBSD 13,3.91
5900,VNC,RFB 003.008,FreeBSD 13,6.81
4444,Unknown,,Cisco IOS,5.16
53,Unknown,,macOS 12,8.34
443,LiteSpeed,nginx/1.18.0,Windows 10,3.29
2049,Unknown,,Cisco IOS,3.27
5432,PostgreSQL,PostgreSQL 14.2,Unknown,4.01
1521,Unknown,Oracle TNS Listener,FreeBSD 13,3.63
111,Unknown,,Linux 3.x,1.79
27017,MongoDB,MongoDB 6.0,Windows 10,6.33
1521,Unknown,Oracle TNS Listener,Unknown,1.75
143,Unknown,Dovecot IMAP,Unknown,2.08
8888,Unknown,,Unknown,2.11
1433,Unknown,Microsoft SQL Server 2019,FreeBSD 13,0.0
111,Unknown,,Unknown,3.18
111,Unknown,,Windows 10,2.4
1433,Unknown,,Cisco IOS,1.56
80,nginx,,Windows 10,5.67
445,SMB,Samba,Cisco IOS,8.99
443,LiteSpeed,LiteSpeed,Unknown,3.9
443,LiteSpeed,,Cisco IOS,4.51
53,Unknown,,Cisco IOS,1.84
514,Unknown,,FreeBSD 13,0.66
873,Unknown,,macOS 12,6.92
513,Unknown,,macOS 12,2.01
1521,Unknown,Oracle TNS Listener,Windows Server 2019,3.53
445,SMB,Windows SMB,Linux 3.x,10.0
27017,MongoDB,ismaster,Linux 3.x,6.76
21,vsftpd,vsftpd 3.0.3,macOS 12,5.69
8888,Unknown,,Windows 10,7.65
3389,RDP,Microsoft Terminal Services,Windows 10,6.03
873,Unknown,,Windows 10,5.67
445,SMB,Samba,Windows Server 2019,9.22
443,Apache,,macOS 12,5.49
5900,VNC,RFB 003.008,Linux 3.x,7.57
8888,Unknown,,Unknown,2.28
3389,RDP,,macOS 12,10.0
22,Dropbear,SSH-2.0-OpenSSH_9.0,Linux 3.x,3.98
6379,Redis,+OK,Windows 10,9.05
513,Unknown,,FreeBSD 13,1.94
69,Unknown,,Windows 10,3.58
3389,RDP,,macOS 12,7.93
23,Telnet,,Unknown,8.79
512,Unknown,,Linux 3.x,5.62
110,Unknown,+OK POP3 ready,Linux 4.x/5.x,3.7
143,Unknown,* OK [CAPABILITY IMAP4rev1],Linux 3.x,4.54
139,SMB,Samba,macOS 12,8.27
53,Unknown,,Windows 10,5.37
513,Unknown,,Cisco IOS,3.94
3389,RDP,Microsoft Terminal Services,Windows Server 2019,8.73
8080,nginx,Jetty,Unknown,7.35
5432,PostgreSQL,PostgreSQL 14.2,Linux 3.x,3.6
512,Unknown,,Unknown,5.59
3389,RDP,Microsoft Terminal Services,Windows Server 2019,7.51
8443,Unknown,Apache/2.4.41,Linux 4.x/5.x,3.07
6379,Redis,Redis server v=7.0.4,Cisco IOS,6.6
80,nginx,Microsoft-IIS/10.0,FreeBSD 13,3.43
513,Unknown,,Unknown,2.07
443,Apache,LiteSpeed,Linux 4.x/5.x,6.18
3389,RDP,,Windows 10,9.33
3389,RDP,Microsoft Terminal Services,Linux 4.x/5.x,7.54
6379,Redis,Redis server v=7.0.4,macOS 12,8.88
25,Exim,Postfix ESMTP,Unknown,7.52
3306,MariaDB,MariaDB 10.6,Cisco IOS,5.26
143,Unknown,* OK [CAPABILITY IMAP4rev1],Windows 10,4.26
27017,MongoDB,ismaster,Cisco IOS,6.52
873,Unknown,,Cisco IOS,6.65
5432,PostgreSQL,PostgreSQL 14.2,Unknown,4.52
8443,Unknown,Apache/2.4.41,macOS 12,0.26
8888,Unknown,,Windows 10,2.76
23,Telnet,,Windows 10,9.18
514,Unknown,,Linux 4.x/5.x,0.0
27017,MongoDB,MongoDB 6.0,Linux 3.x,9.4
8443,Unknown,Apache/2.4.41,Linux 4.x/5.x,5.16
1433,Unknown,,Unknown,1.55
1433,Unknown,Microsoft SQL Server 2019,macOS 12,4.42
69,Unknown,,Cisco IOS,4.75
21,vsftpd,ProFTPD 1.3.5,Windows Server 2019,4.98
8443,Unknown,nginx/1.18.0,Linux 3.x,4.9
143,Unknown,Dovecot IMAP,Linux 3.x,3.59
1521,Unknown,Oracle TNS Listener,Linux 3.x,5.29
27017,MongoDB,MongoDB 6.0,Unknown,5.39
110,Unknown,+OK Dovecot,Cisco IOS,3.3
1521,Unknown,Oracle TNS Listener,Windows 10,3.4
445,SMB,,Linux 4.x/5.x,7.84
443,Apache,,Windows Server 2019,4.38
3389,RDP,,Unknown,6.12
8888,Unknown,,Windows 10,3.09
2049,Unknown,,Cisco IOS,2.12
25,Postfix,Postfix ESMTP,Cisco IOS,2.95
1433,Unknown,Microsoft SQL Server 2019,Linux 4.x/5.x,5.43
69,Unknown,,Windows 10,3.8
21,ProFTPD,FileZilla FTP,Unknown,7.63
8888,Unknown,,Linux 3.x,3.41
8443,Unknown,,Windows 10,2.52
5900,VNC,RealVNC,Cisco IOS,5.16
53,Unknown,,Cisco IOS,3.55
111,Unknown,,Windows 10,6.28
111,Unknown,,Windows 10,5.82
21,vsftpd,FileZilla FTP,macOS 12,5.16
1433,Unknown,,Linux 3.x,2.13
110,Unknown,Dovecot ready,Windows Server 2019,4.13
111,Unknown,,Unknown,3.53
111,Unknown,,macOS 12,2.72
21,ProFTPD,ProFTPD 1.3.5,Cisco IOS,10.0
2049,Unknown,,Unknown,2.21
69,Unknown,,macOS 12,4.91
873,Unknown,,Windows 10,3.29
1433,Unknown,,Linux 4.x/5.x,3.3
5900,VNC,RealVNC,Windows 10,5.02
513,Unknown,,Windows Server 2019,5.2
443,nginx,Apache/2.4.41,FreeBSD 13,7.01
8888,Unknown,,Windows 10,3.38
27017,MongoDB,MongoDB 6.0,Windows 10,9.36
110,Unknown,Dovecot ready,Cisco IOS,3.83
513,Unknown,,Windows 10,0.41
139,SMB,Samba,FreeBSD 13,8.03
8080,Apache,Tomcat/9.0,Windows 10,6.38
445,SMB,Windows SMB,Cisco IOS,7.31
514,Unknown,,Unknown,5.24
4444,Unknown,,Linux 4.x/5.x,2.57
80,nginx,,FreeBSD 13,5.75
3306,MySQL,MySQL 8.0.28,Windows 10,3.73
21,ProFTPD,Pure-FTPd,Windows Server 2019,9.28
143,Unknown,Dovecot IMAP,Linux 4.x/5.x,2.71
27017,MongoDB,ismaster,Windows 10,6.91
512,Unknown,,FreeBSD 13,5.82
8080,Apache,Jetty,Windows 10,9.12
514,Unknown,,Unknown,4.5
873,Unknown,,FreeBSD 13,3.42
53,Unknown,,Windows Server 2019,1.97
8888,Unknown,,Linux 3.x,2.42
27017,MongoDB,MongoDB 6.0,macOS 12,6.9
27017,MongoDB,ismaster,Linux 3.x,8.21
1521,Unknown,Oracle TNS Listener,Linux 3.x,2.94
8080,nginx,Jetty,Cisco IOS,5.49
873,Unknown,,Windows Server 2019,6.08
111,Unknown,,Windows Server 2019,5.29
21,vsftpd,Pure-FTPd,Unknown,3.83
512,Unknown,,Unknown,3.59
8443,Unknown,Apache/2.4.41,FreeBSD 13,1.45
1433,Unknown,Microsoft SQL Server 2019,macOS 12,4.21
110,Unknown,+OK Dovecot,Unknown,6.86
873,Unknown,,Linux 3.x,2.29
111,Unknown,,Linux 4.x/5.x,4.58
3306,MariaDB,MySQL 8.0.28,FreeBSD 13,8.42
5900,VNC,RealVNC,Unknown,7.3
513,Unknown,,FreeBSD 13,3.99
53,Unknown,,Cisco IOS,6.43
513,Unknown,,Linux 4.x/5.x,1.13
111,Unknown,,FreeBSD 13,0.93
27017,MongoDB,MongoDB 6.0,macOS 12,5.26
5900,VNC,RealVNC,FreeBSD 13,8.63
445,SMB,Samba,Linux 3.x,7.99
512,Unknown,,Linux 4.x/5.x,4.12
445,SMB,,macOS 12,10.0
5432,PostgreSQL,PostgreSQL 14.2,FreeBSD 13,3.21
4444,Unknown,,Linux 3.x,1.48
110,Unknown,+OK Dovecot,Windows Server 2019,4.34
22,OpenSSH,Dropbear SSH,macOS 12,5.1
512,Unknown,,Linux 4.x/5.x,0.0
6379,Redis,+OK,Linux 4.x/5.x,10.0
8888,Unknown,,Linux 3.x,4.1
514,Unknown,,Windows 10,2.24
443,nginx,,Cisco IOS,4.74
25,Exim,Exim 4.95,Cisco IOS,9.05
5432,PostgreSQL,PostgreSQL 14.2,Linux 3.x,3.95
139,SMB,,Windows 10,9.06
1521,Unknown,Oracle TNS Listener,FreeBSD 13,3.3
4444,Unknown,,FreeBSD 13,1.36
5900,VNC,RFB 003.008,macOS 12,6.96
21,vsftpd,Pure-FTPd,macOS 12,4.72
513,Unknown,,macOS 12,1.48
110,Unknown,+OK Dovecot,Windows Server 2019,3.55
25,Postfix,Postfix ESMTP,FreeBSD 13,5.08
513,Unknown,,Linux 3.x,6.37
3306,MySQL,MariaDB 10.6,Windows Server 2019,4.13
6379,Redis,+OK,Unknown,9.34
3389,RDP,,macOS 12,10.0
873,Unknown,,Windows 10,4.9
1433,Unknown,,FreeBSD 13,2.0
1433,Unknown,,Linux 3.x,2.38
143,Unknown,Dovecot IMAP,macOS 12,6.04
443,LiteSpeed,,FreeBSD 13,4.22
514,Unknown,,Linux 3.x,2.94
2049,Unknown,,Unknown,2.03
25,Postfix,Microsoft ESMTP,Windows Server 2019,5.43
23,Telnet,,Windows 10,8.27
514,Unknown,,Windows 10,1.38
8080,Tomcat,Tomcat/9.0,Unknown,5.04
3306,MariaDB,MySQL 5.7.38,Windows Server 2019,8.38
6379,Redis,Redis server v=7.0.4,Linux 4.x/5.x,8.35
5432,PostgreSQL,PostgreSQL 14.2,Linux 3.x,3.76
873,Unknown,,macOS 12,2.59
69,Unknown,,Linux 3.x,0.24
22,OpenSSH,OpenSSH_7.4p1,Unknown,7.71
445,SMB,Windows SMB,Cisco IOS,8.65
6379,Redis,Redis server v=7.0.4,macOS 12,8.89
3389,RDP,Microsoft Terminal Services,Cisco IOS,7.52
514,Unknown,,Linux 4.x/5.x,2.88
1433,Unknown,Microsoft SQL Server 2019,Unknown,1.16
69,Unknown,,Windows Server 2019,2.5
3389,RDP,Microsoft Terminal Services,Unknown,10.0
3306,MariaDB,MariaDB 10.6,Unknown,6.16
110,Unknown,Dovecot ready,FreeBSD 13,3.75
8443,Unknown,,Linux 4.x/5.x,3.13
5900,VNC,RealVNC,macOS 12,9.95
513,Unknown,,Windows 10,1.37
53,Unknown,,Windows 10,2.72
8443,Unknown,nginx/1.18.0,Linux 4.x/5.x,3.38
1521,Unknown,Oracle TNS Listener,Linux 4.x/5.x,1.01
5900,VNC,RealVNC,macOS 12,7.69
80,Apache,nginx/1.18.0,Cisco IOS,6.56
3306,MariaDB,MySQL 8.0.28,Cisco IOS,6.17
139,SMB,,FreeBSD 13,9.12
3306,MySQL,MySQL 5.7.38,Linux 3.x,4.29
53,Unknown,,Linux 3.x,0.0
27017,MongoDB,MongoDB 6.0,Linux 3.x,7.83
111,Unknown,,FreeBSD 13,1.21
443,nginx,,FreeBSD 13,5.33
53,Unknown,,Cisco IOS,1.5
514,Unknown,,Linux 4.x/5.x,0.04
8080,Apache,Jetty,Linux 4.x/5.x,7.22
111,Unknown,,Linux 4.x/5.x,4.4
111,Unknown,,Windows 10,5.21
4444,Unknown,,Unknown,2.11
110,Unknown,Dovecot ready,Windows Server 2019,3.08
111,Unknown,,Windows Server 2019,3.68
21,vsftpd,Pure-FTPd,Windows 10,6.53
22,Dropbear,Dropbear SSH,Cisco IOS,1.37
143,Unknown,* OK [CAPABILITY IMAP4rev1],Unknown,0.06
8888,Unknown,,Linux 4.x/5.x,5.78
21,vsftpd,FileZilla FTP,Unknown,2.47
513,Unknown,,macOS 12,4.83
5900,VNC,RealVNC,Windows 10,9.5
445,SMB,Windows SMB,Windows Server 2019,9.8
27017,MongoDB,MongoDB 6.0,Windows Server 2019,5.69
8888,Unknown,,Linux 3.x,1.22
513,Unknown,,FreeBSD 13,2.88
5432,PostgreSQL,PostgreSQL 14.2,Cisco IOS,6.1
512,Unknown,,macOS 12,6.49
8888,Unknown,,Linux 3.x,3.6
445,SMB,,Cisco IOS,7.41
3306,MySQL,MySQL 8.0.28,macOS 12,5.79
27017,MongoDB,ismaster,Windows 10,7.13
53,Unknown,,Windows Server 2019,3.05
6379,Redis,+OK,Linux 3.x,5.52
69,Unknown,,Linux 3.x,3.49
512,Unknown,,Linux 4.x/5.x,0.0
5432,PostgreSQL,PostgreSQL 14.2,macOS 12,0.96
1433,Unknown,,Linux 4.x/5.x,3.45
4444,Unknown,,Linux 3.x,6.84
23,Telnet,,macOS 12,9.08
8888,Unknown,,Windows 10,2.05
22,Dropbear,Dropbear SSH,FreeBSD 13,5.34
5432,PostgreSQL,PostgreSQL 14.2,Cisco IOS,5.4
110,Unknown,+OK POP3 ready,FreeBSD 13,3.21
139,SMB,,Windows 10,8.29
1521,Unknown,Oracle TNS Listener,Cisco IOS,5.65
514,Unknown,,Cisco IOS,0.54
139,SMB,,Cisco IOS,8.48
110,Unknown,+OK Dovecot,Windows 10,4.18
4444,Unknown,,Windows Server 2019,0.0
4444,Unknown,,Windows Server 2019,3.78
443,LiteSpeed,nginx/1.18.0,FreeBSD 13,6.21
80,LiteSpeed,LiteSpeed,Linux 4.x/5.x,7.01
3389,RDP,,Unknown,7.91
873,Unknown,,Windows Server 2019,2.12
8080,nginx,Apache/2.4.41,Linux 3.x,6.79
512,Unknown,,macOS 12,1.76
443,nginx,Apache/2.4.41,Windows 10,4.94
69,Unknown,,Linux 3.x,3.64
513,Unknown,,FreeBSD 13,3.74
53,Unknown,,Windows 10,0.0
3306,MySQL,MySQL 5.7.38,macOS 12,3.4
3306,MySQL,MySQL 8.0.28,macOS 12,2.2
8080,Tomcat,Apache/2.4.41,Windows 10,3.66
143,Unknown,Dovecot IMAP,Windows Server 2019,0.76
23,Telnet,,Unknown,9.39
3306,MySQL,MySQL 5.7.38,Cisco IOS,5.27
3389,RDP,,Linux 4.x/5.x,5.27
2049,Unknown,,Cisco IOS,1.13
8080,Apache,Apache/2.4.41,macOS 12,3.46
22,OpenSSH,OpenSSH_7.4p1,macOS 12,4.6
23,Telnet,,Linux 4.x/5.x,9.17
8443,Unknown,nginx/1.18.0,FreeBSD 13,5.52
80,Apache,Apache/2.4.41,Cisco IOS,6.22
445,SMB,Samba,Cisco IOS,8.39
4444,Unknown,,FreeBSD 13,2.48
8443,Unknown,Apache/2.4.41,macOS 12,1.71
1521,Unknown,Oracle TNS Listener,Cisco IOS,5.68
873,Unknown,,Windows 10,2.33
3389,RDP,,Unknown,9.18
3389,RDP,Microsoft Terminal Services,Linux 4.x/5.x,9.68
6379,Redis,+OK,Cisco IOS,7.01
25,Exim,Microsoft ESMTP,macOS 12,5.29
514,Unknown,,Linux 3.x,2.04
80,Apache,Microsoft-IIS/10.0,FreeBSD 13,7.77
27017,MongoDB,ismaster,Linux 3.x,4.45
53,Unknown,,Linux 3.x,3.51
143,Unknown,Dovecot IMAP,Windows Server 2019,4.68
22,OpenSSH,OpenSSH_7.4p1,Unknown,7.78
514,Unknown,,macOS 12,4.36
3389,RDP,Microsoft Terminal Services,FreeBSD 13,8.94
110,Unknown,+OK Dovecot,Linux 4.x/5.x,3.37
139,SMB,Samba,macOS 12,7.79
873,Unknown,,Linux 4.x/5.x,1.11
443,LiteSpeed,LiteSpeed,macOS 12,1.9
80,Apache,Apache/2.4.41,Windows 10,6.64
3306,MariaDB,MySQL 5.7.38,Cisco IOS,6.66
3306,MySQL,MariaDB 10.6,Unknown,5.71
143,Unknown,* OK [CAPABILITY IMAP4rev1],Windows 10,3.57
27017,MongoDB,ismaster,Windows Server 2019,8.87
2049,Unknown,,macOS 12,0.35
6379,Redis,+OK,Linux 3.x,8.09
111,Unknown,,Windows 10,3.49
23,Telnet,,Linux 4.x/5.x,9.27
4444,Unknown,,Linux 3.x,0.0
873,Unknown,,Unknown,0.95
1521,Unknown,Oracle TNS Listener,Linux 3.x,1.98
8443,Unknown,Apache/2.4.41,Unknown,3.3
873,Unknown,,Windows 10,3.07
1433,Unknown,Microsoft SQL Server 2019,Windows Server 2019,6.85
22,OpenSSH,OpenSSH_8.2p1,Cisco IOS,6.89
445,SMB,Samba,Cisco IOS,8.98
3306,MariaDB,MySQL 8.0.28,macOS 12,6.18
5900,VNC,RealVNC,Cisco IOS,9.41
3306,MySQL,MySQL 8.0.28,Linux 3.x,7.86
23,Telnet,,FreeBSD 13,9.67
111,Unknown,,Cisco IOS,6.47
514,Unknown,,Unknown,1.2
514,Unknown,,macOS 12,2.94
3389,RDP,,Linux 3.x,10.0
514,Unknown,,Linux 3.x,4.42
3389,RDP,Microsoft Terminal Services,Linux 3.x,8.29
1521,Unknown,Oracle TNS Listener,Unknown,3.21
5900,VNC,RealVNC,Windows Server 2019,7.77
111,Unknown,,Windows 10,6.34
512,Unknown,,Windows Server 2019,4.61
6379,Redis,Redis server v=7.0.4,Linux 3.x,7.88
139,SMB,,Windows Server 2019,7.32
69,Unknown,,Unknown,1.55
5432,PostgreSQL,PostgreSQL 14.2,Linux 4.x/5.x,4.07
513,Unknown,,Linux 4.x/5.x,2.74
443,nginx,Apache/2.4.41,macOS 12,7.47
8080,Tomcat,Apache/2.4.41,Linux 3.x,6.54
3389,RDP,,macOS 12,9.76
143,Unknown,Dovecot IMAP,Linux 3.x,0.06
513,Unknown,,Windows 10,1.95
6379,Redis,+OK,Linux 4.x/5.x,9.04
110,Unknown,Dovecot ready,Unknown,7.13
111,Unknown,,Linux 3.x,2.72
513,Unknown,,Linux 4.x/5.x,4.66
445,SMB,Windows SMB,Unknown,10.0
5900,VNC,RFB 003.008,Unknown,8.93
6379,Redis,+OK,macOS 12,9.12
111,Unknown,,Cisco IOS,2.29
110,Unknown,+OK Dovecot,Linux 4.x/5.x,6.04
111,Unknown,,Unknown,0.36
445,SMB,,Windows 10,7.73
8443,Unknown,nginx/1.18.0,Cisco IOS,6.73
3389,RDP,,Linux 4.x/5.x,9.04
3389,RDP,,macOS 12,6.64
873,Unknown,,Linux 3.x,0.13
69,Unknown,,Unknown,0.05
21,vsftpd,Pure-FTPd,Unknown,8.05
873,Unknown,,Linux 4.x/5.x,2.84
873,Unknown,,macOS 12,1.97
4444,Unknown,,Windows 10,6.26
6379,Redis,Redis server v=7.0.4,macOS 12,8.38
23,Telnet,,Linux 4.x/5.x,9.34
4444,Unknown,,macOS 12,5.12
2049,Unknown,,Unknown,4.2
443,Apache,Apache/2.4.41,macOS 12,7.7
25,Postfix,Microsoft ESMTP,macOS 12,4.18
8080,Apache,Jetty,Windows 10,4.71
8080,nginx,Tomcat/9.0,Windows Server 2019,3.68
21,ProFTPD,ProFTPD 1.3.5,Linux 4.x/5.x,8.62
512,Unknown,,Windows Server 2019,3.02
443,LiteSpeed,LiteSpeed,Windows 10,5.22
5432,PostgreSQL,PostgreSQL 14.2,Linux 3.x,3.49
8080,nginx,Apache/2.4.41,Unknown,7.8
443,LiteSpeed,,Unknown,2.51
8888,Unknown,,Cisco IOS,3.84
80,Apache,Microsoft-IIS/10.0,Cisco IOS,4.68
1433,Unknown,Microsoft SQL Server 2019,Windows Server 2019,2.51
8080,nginx,Apache/2.4.41,Windows 10,3.84
3389,RDP,Microsoft Terminal Services,Linux 4.x/5.x,7.95
80,IIS,Microsoft-IIS/10.0,macOS 12,3.86
69,Unknown,,Linux 3.x,1.0
69,Unknown,,FreeBSD 13,4.93
445,SMB,,Unknown,7.61
139,SMB,Samba,Linux 3.x,9.65
5432,PostgreSQL,PostgreSQL 14.2,Linux 4.x/5.x,5.02
513,Unknown,,Windows Server 2019,4.46
21,vsftpd,ProFTPD 1.3.5,macOS 12,4.96
8080,Apache,Jetty,Windows 10,4.32
23,Telnet,,Windows Server 2019,8.73
4444,Unknown,,macOS 12,0.64
443,LiteSpeed,LiteSpeed,FreeBSD 13,2.74
3306,MariaDB,MariaDB 10.6,FreeBSD 13,6.41
27017,MongoDB,ismaster,Linux 4.x/5.x,4.95
514,Unknown,,Linux 4.x/5.x,2.59
5432,PostgreSQL,PostgreSQL 14.2,macOS 12,4.05
5432,PostgreSQL,PostgreSQL 14.2,Windows Server 2019,3.64
1521,Unknown,Oracle TNS Listener,macOS 12,2.46
5432,PostgreSQL,PostgreSQL 14.2,Linux 3.x,5.53
1433,Unknown,,FreeBSD 13,4.0
443,LiteSpeed,nginx/1.18.0,Linux 3.x,5.55
514,Unknown,,Windows 10,2.26
25,Postfix,Postfix ESMTP,Unknown,5.44
22,OpenSSH,Dropbear SSH,Windows Server 2019,5.61
1433,Unknown,,FreeBSD 13,3.42
1433,Unknown,Microsoft SQL Server 2019,Windows 10,2.22
6379,Redis,Redis server v=7.0.4,Linux 3.x,8.36
3389,RDP,,Unknown,10.0
53,Unknown,,Linux 3.x,4.21
8080,nginx,Jetty,Unknown,8.58
512,Unknown,,Unknown,0.0
1521,Unknown,Oracle TNS Listener,Windows Server 2019,3.14
3306,MySQL,MariaDB 10.6,Cisco IOS,6.98
23,Telnet,,FreeBSD 13,9.69
6379,Redis,+OK,Cisco IOS,8.77
53,Unknown,,macOS 12,2.22
23,Telnet,,FreeBSD 13,10.0
8080,Apache,Apache/2.4.41,Windows Server 2019,3.3
25,Postfix,Exim 4.95,FreeBSD 13,4.32
8443,Unknown,Apache/2.4.41,Windows 10,3.25
4444,Unknown,,Unknown,1.85
5432,PostgreSQL,PostgreSQL 14.2,Windows 10,4.03
8080,Tomcat,Jetty,Windows Server 2019,3.07
8080,Apache,Jetty,Cisco IOS,3.91
514,Unknown,,Windows Server 2019,5.54
443,Apache,nginx/1.18.0,Linux 4.x/5.x,6.99
111,Unknown,,Linux 3.x,2.24
53,Unknown,,Unknown,4.96
22,Dropbear,OpenSSH_8.2p1,Windows 10,6.08
1521,Unknown,Oracle TNS Listener,Cisco IOS,6.62
5900,VNC,RealVNC,Cisco IOS,4.67
23,Telnet,,Cisco IOS,10.0
27017,MongoDB,ismaster,Unknown,5.41
3306,MySQL,MySQL 5.7.38,Unknown,6.04
3306,MariaDB,MariaDB 10.6,Unknown,6.92
25,Postfix,Sendmail 8.15,macOS 12,6.43
23,Telnet,,Windows Server 2019,9.73
21,vsftpd,Pure-FTPd,macOS 12,5.42
445,SMB,Samba,Linux 4.x/5.x,8.16
1433,Unknown,Microsoft SQL Server 2019,Cisco IOS,0.0
514,Unknown,,Cisco IOS,1.27
8443,Unknown,nginx/1.18.0,Linux 3.x,5.81
53,Unknown,,FreeBSD 13,3.07
873,Unknown,,Windows Server 2019,6.32
514,Unknown,,macOS 12,1.57
4444,Unknown,,macOS 12,4.57
2049,Unknown,,Linux 4.x/5.x,3.34
21,ProFTPD,Pure-FTPd,macOS 12,10.0
143,Unknown,Dovecot IMAP,Unknown,2.55
873,Unknown,,Linux 4.x/5.x,2.74
5432,PostgreSQL,PostgreSQL 14.2,FreeBSD 13,5.46
25,Postfix,Sendmail 8.15,Linux 4.x/5.x,1.99
873,Unknown,,Windows 10,2.71
27017,MongoDB,ismaster,Linux 4.x/5.x,4.51
23,Telnet,,Windows Server 2019,9.49
3389,RDP,,Unknown,7.87
69,Unknown,,Cisco IOS,4.2
6379,Redis,Redis server v=7.0.4,Linux 3.x,8.7
1433,Unknown,,macOS 12,2.43
8443,Unknown,nginx/1.18.0,FreeBSD 13,1.08
143,Unknown,* OK [CAPABILITY IMAP4rev1],Windows 10,3.16
445,SMB,Windows SMB,Unknown,10.0
445,SMB,Samba,macOS 12,8.02
513,Unknown,,Windows Server 2019,0.0
23,Telnet,,macOS 12,8.58
8888,Unknown,,Windows Server 2019,0.0
1521,Unknown,Oracle TNS Listener,Linux 3.x,2.99
80,IIS,nginx/1.18.0,Linux 4.x/5.x,3.19
110,Unknown,+OK POP3 ready,Linux 3.x,2.25
27017,MongoDB,MongoDB 6.0,macOS 12,8.33
139,SMB,Samba,Cisco IOS,6.87
69,Unknown,,Windows 10,4.97
5900,VNC,RFB 003.008,Cisco IOS,9.64
80,nginx,Apache/2.4.41,Linux 3.x,8.86
8443,Unknown,Apache/2.4.41,Unknown,5.95
8080,Apache,Jetty,Cisco IOS,10.0
25,Exim,Postfix ESMTP,FreeBSD 13,8.35
139,SMB,Samba,Cisco IOS,9.81
443,LiteSpeed,Apache/2.4.41,Cisco IOS,4.12
111,Unknown,,Linux 4.x/5.x,4.33
4444,Unknown,,Unknown,3.27
21,vsftpd,Pure-FTPd,Unknown,2.51
1433,Unknown,Microsoft SQL Server 2019,Linux 4.x/5.x,0.0
443,nginx,LiteSpeed,Windows 10,8.76
8443,Unknown,nginx/1.18.0,Unknown,3.31
21,ProFTPD,FileZilla FTP,macOS 12,10.0
8443,Unknown,Apache/2.4.41,Windows Server 2019,1.87
445,SMB,,Linux 4.x/5.x,8.11
3389,RDP,Microsoft Terminal Services,FreeBSD 13,8.37
