port,service_name,banner_text,os_fingerprint,vuln_score
2049,Unknown,,Cisco IOS,0.88
8443,Unknown,nginx/1.18.0,Cisco IOS,4.95
3306,MySQL,MySQL 5.7.38,Windows 10,4.52
110,Unknown,+OK POP3 ready,Windows Server 2019,0.0
21,vsftpd,FileZilla FTP,Windows Server 2019,5.17
110,Unknown,Dovecot ready,Windows Server 2019,5.25
512,Unknown,,Unknown,0.25
5432,PostgreSQL,PostgreSQL 14.2,Linux 4.x/5.x,3.85
6379,Redis,Redis server v=7.0.4,Linux 3.x,7.17
110,Unknown,Dovecot ready,FreeBSD 13,4.98
873,Unknown,,Linux 3.x,0.0
111,Unknown,,Cisco IOS,5.27
5900,VNC,RealVNC,Cisco IOS,6.44
21,vsftpd,FileZilla FTP,macOS 12,4.76
5432,PostgreSQL,PostgreSQL 14.2,Windows 10,5.03
514,Unknown,,macOS 12,5.96
143,Unknown,Dovecot IMAP,FreeBSD 13,3.1
143,Unknown,* OK [CAPABILITY IMAP4rev1],Linux 3.x,1.55
25,Postfix,Postfix ESMTP,Windows 10,3.86
53,Unknown,,Cisco IOS,5.33
512,Unknown,,macOS 12,1.23
443,Apache,nginx/1.18.0,Windows 10,7.16
445,SMB,Samba,FreeBSD 13,9.01
3306,MySQL,MariaDB 10.6,Unknown,6.87
139,SMB,Samba,Cisco IOS,9.03
6379,Redis,+OK,FreeBSD 13,7.35
512,Unknown,,Windows 10,1.99
5432,PostgreSQL,PostgreSQL 14.2,Cisco IOS,3.37
111,Unknown,,Linux 3.x,0.24
512,Unknown,,Unknown,4.01
111,Unknown,,Windows 10,3.42
139,SMB,,macOS 12,7.53
139,SMB,Samba,Linux 3.x,8.59
80,IIS,Apache/2.4.41,Windows 10,5.45
512,Unknown,,Windows Server 2019,1.83
5900,VNC,RFB 003.008,Windows Server 2019,7.32
22,Dropbear,OpenSSH_7.4p1,Linux 4.x/5.x,3.84
1433,Unknown,Microsoft SQL Server 2019,Windows Server 2019,4.79
513,Unknown,,Unknown,2.99
110,Unknown,+OK POP3 ready,FreeBSD 13,4.19
873,Unknown,,Linux 3.x,0.22
443,LiteSpeed,Apache/2.4.41,Unknown,2.91
21,ProFTPD,ProFTPD 1.3.5,Linux 3.x,6.85
25,Postfix,Microsoft ESMTP,Linux 4.x/5.x,4.03
1521,Unknown,Oracle TNS Listener,Unknown,3.11
6379,Redis,+OK,Windows Server 2019,10.0
8080,Apache,Tomcat/9.0,Linux 3.x,4.84
139,SMB,,Windows 10,9.85
1521,Unknown,Oracle TNS Listener,Windows Server 2019,1.34
3389,RDP,Microsoft Terminal Services,Windows Server 2019,8.54
3306,MySQL,MariaDB 10.6,Linux 3.x,5.23
143,Unknown,* OK [CAPABILITY IMAP4rev1],Cisco IOS,1.15
110,Unknown,+OK POP3 ready,macOS 12,1.31
21,ProFTPD,ProFTPD 1.3.5,Linux 3.x,10.0
3306,MySQL,MySQL 8.0.28,Linux 3.x,4.54
514,Unknown,,Linux 3.x,5.0
23,Telnet,,Linux 4.x/5.x,9.84
22,Dropbear,SSH-2.0-OpenSSH_9.0,Cisco IOS,3.08
8443,Unknown,nginx/1.18.0,Unknown,2.99
873,Unknown,,Unknown,3.24
21,ProFTPD,ProFTPD 1.3.5,Windows Server 2019,9.08
53,Unknown,,Windows Server 2019,2.19
512,Unknown,,Cisco IOS,0.0
4444,Unknown,,Unknown,1.6
25,Exim,Exim 4.95,FreeBSD 13,9.75
873,Unknown,,Unknown,2.94
110,Unknown,+OK Dovecot,Windows Server 2019,2.16
139,SMB,,Windows 10,7.52
23,Telnet,,Cisco IOS,10.0
3389,RDP,,Unknown,8.19
873,Unknown,,macOS 12,5.17
1433,Unknown,Microsoft SQL Server 2019,Linux 4.x/5.x,4.36
1521,Unknown,Oracle TNS Listener,Windows 10,4.59
27017,MongoDB,MongoDB 6.0,Cisco IOS,10.0
22,OpenSSH,Dropbear SSH,Windows 10,5.24
3389,RDP,Microsoft Terminal Services,Windows 10,8.3
5900,VNC,RFB 003.008,macOS 12,9.85
873,Unknown,,Cisco IOS,4.67
23,Telnet,,Unknown,9.15
8443,Unknown,,macOS 12,5.09
4444,Unknown,,Cisco IOS,6.03
25,Postfix,Microsoft ESMTP,FreeBSD 13,1.74
4444,Unknown,,Cisco IOS,0.51
8443,Unknown,nginx/1.18.0,Cisco IOS,1.38
69,Unknown,,FreeBSD 13,4.45
27017,MongoDB,ismaster,Windows Server 2019,8.92
8443,Unknown,,macOS 12,4.04
2049,Unknown,,Windows 10,4.75
1433,Unknown,Microsoft SQL Server 2019,macOS 12,0.78
8080,Apache,Jetty,Linux 4.x/5.x,4.09
5900,VNC,RFB 003.008,Windows Server 2019,9.38
27017,MongoDB,ismaster,Unknown,7.69
5432,PostgreSQL,PostgreSQL 14.2,macOS 12,5.45
23,Telnet,,Linux 3.x,9.15
139,SMB,Samba,Cisco IOS,7.94
110,Unknown,+OK POP3 ready,Windows Server 2019,0.46
1521,Unknown,Oracle TNS Listener,Linux 4.x/5.x,4.6
111,Unknown,,Linux 3.x,5.26
873,Unknown,,Unknown,4.08
27017,MongoDB,MongoDB 6.0,FreeBSD 13,6.63
6379,Redis,Redis server v=7.0.4,Windows 10,8.96
2049,Unknown,,Cisco IOS,4.22
1433,Unknown,Microsoft SQL Server 2019,FreeBSD 13,0.0
3306,MySQL,MariaDB 10.6,FreeBSD 13,4.87
1433,Unknown,Microsoft SQL Server 2019,macOS 12,3.56
143,Unknown,Dovecot IMAP,Linux 4.x/5.x,5.22
443,Apache,,Linux 3.x,6.33
8443,Unknown,nginx/1.18.0,FreeBSD 13,3.3
143,Unknown,* OK [CAPABILITY IMAP4rev1],Cisco IOS,2.87
6379,Redis,+OK,Unknown,8.4
514,Unknown,,FreeBSD 13,0.26
21,vsftpd,FileZilla FTP,Linux 4.x/5.x,4.09
53,Unknown,,Windows 10,0.0
8080,nginx,Jetty,Cisco IOS,4.7
25,Postfix,Sendmail 8.15,Windows Server 2019,5.09
6379,Redis,Redis server v=7.0.4,Linux 3.x,6.81
3389,RDP,,Cisco IOS,8.12
512,Unknown,,Linux 3.x,3.78
3389,RDP,Microsoft Terminal Services,Windows 10,10.0
8888,Unknown,,Windows 10,2.84
1521,Unknown,Oracle TNS Listener,macOS 12,4.44
4444,Unknown,,Linux 3.x,2.63
27017,MongoDB,MongoDB 6.0,Linux 4.x/5.x,8.14
5432,PostgreSQL,PostgreSQL 14.2,FreeBSD 13,3.97
443,Apache,Apache/2.4.41,Linux 4.x/5.x,5.66
27017,MongoDB,MongoDB 6.0,Windows Server 2019,7.14
21,ProFTPD,Pure-FTPd,Cisco IOS,10.0
4444,Unknown,,Linux 3.x,3.58
5900,VNC,RFB 003.008,Linux 3.x,5.7
23,Telnet,,Windows Server 2019,9.29
25,Exim,Sendmail 8.15,Unknown,6.66
22,OpenSSH,Dropbear SSH,Windows Server 2019,6.85
8080,Apache,nginx/1.18.0,Unknown,4.98
21,vsftpd,FileZilla FTP,macOS 12,6.29
110,Unknown,Dovecot ready,macOS 12,4.95
1433,Unknown,,Windows 10,3.29
873,Unknown,,Cisco IOS,4.09
22,OpenSSH,OpenSSH_8.2p1,macOS 12,4.0
1521,Unknown,Oracle TNS Listener,Unknown,4.7
139,SMB,,Cisco IOS,7.76
69,Unknown,,FreeBSD 13,2.07
2049,Unknown,,FreeBSD 13,2.38
111,Unknown,,Windows Server 2019,4.97
111,Unknown,,Linux 3.x,6.41
53,Unknown,,Cisco IOS,2.09
27017,MongoDB,MongoDB 6.0,Windows 10,7.33
22,OpenSSH,OpenSSH_8.2p1,Cisco IOS,2.64
25,Exim,Postfix ESMTP,Linux 4.x/5.x,7.88
443,LiteSpeed,,Cisco IOS,6.15
111,Unknown,,Linux 3.x,0.0
3389,RDP,Microsoft Terminal Services,macOS 12,8.53
3389,RDP,,Linux 4.x/5.x,9.58
1521,Unknown,Oracle TNS Listener,Linux 3.x,3.11
111,Unknown,,Cisco IOS,2.62
3389,RDP,,Windows 10,9.81
110,Unknown,Dovecot ready,Unknown,1.38
5432,PostgreSQL,PostgreSQL 14.2,Linux 3.x,3.06
80,IIS,Microsoft-IIS/10.0,Windows Server 2019,2.31
1433,Unknown,Microsoft SQL Server 2019,macOS 12,3.65
445,SMB,Windows SMB,Windows 10,9.22
27017,MongoDB,ismaster,Cisco IOS,6.47
5900,VNC,RFB 003.008,FreeBSD 13,6.16
445,SMB,Samba,Linux 4.x/5.x,8.95
110,Unknown,+OK POP3 ready,FreeBSD 13,3.19
513,Unknown,,Windows Server 2019,0.6
111,Unknown,,Windows Server 2019,0.0
513,Unknown,,Linux 3.x,0.0
139,SMB,Samba,Linux 3.x,7.55
22,Dropbear,OpenSSH_7.4p1,FreeBSD 13,2.19
513,Unknown,,Windows 10,2.83
25,Exim,Microsoft ESMTP,Linux 4.x/5.x,8.13
6379,Redis,Redis server v=7.0.4,FreeBSD 13,7.75
513,Unknown,,Unknown,3.72
5900,VNC,RFB 003.008,Linux 3.x,8.1
1433,Unknown,,macOS 12,3.66
3389,RDP,,FreeBSD 13,8.63
512,Unknown,,Linux 4.x/5.x,0.89
2049,Unknown,,Windows 10,0.33
139,SMB,,Windows 10,8.44
1433,Unknown,,Cisco IOS,5.27
25,Postfix,Microsoft ESMTP,Cisco IOS,7.31
8443,Unknown,Apache/2.4.41,macOS 12,4.11
143,Unknown,Dovecot IMAP,Unknown,3.72
8888,Unknown,,Cisco IOS,5.13
5432,PostgreSQL,PostgreSQL 14.2,FreeBSD 13,5.82
27017,MongoDB,ismaster,Linux 3.x,5.84
4444,Unknown,,Linux 4.x/5.x,8.81
512,Unknown,,Windows 10,6.18
445,SMB,Samba,FreeBSD 13,7.63
23,Telnet,,macOS 12,9.0
6379,Redis,Redis server v=7.0.4,Cisco IOS,10.0
8443,Unknown,Apache/2.4.41,Windows Server 2019,5.07
5432,PostgreSQL,PostgreSQL 14.2,Windows 10,3.28
4444,Unknown,,Linux 3.x,3.16
514,Unknown,,Windows 10,4.51
4444,Unknown,,Cisco IOS,4.78
3306,MySQL,MariaDB 10.6,FreeBSD 13,7.96
445,SMB,,macOS 12,9.24
110,Unknown,Dovecot ready,Linux 4.x/5.x,3.56
512,Unknown,,Linux 4.x/5.x,2.27
53,Unknown,,Windows Server 2019,1.14
6379,Redis,Redis server v=7.0.4,Windows Server 2019,6.54
2049,Unknown,,FreeBSD 13,2.71
514,Unknown,,Unknown,3.69
53,Unknown,,Unknown,0.09
110,Unknown,+OK Dovecot,Windows Server 2019,7.09
8888,Unknown,,Linux 4.x/5.x,1.61
53,Unknown,,Windows Server 2019,1.29
27017,MongoDB,ismaster,Linux 4.x/5.x,7.45
5900,VNC,RealVNC,Linux 3.x,3.95
514,Unknown,,Unknown,3.72
139,SMB,Samba,Linux 3.x,8.01
873,Unknown,,FreeBSD 13,0.0
8080,nginx,nginx/1.18.0,Windows Server 2019,5.76
27017,MongoDB,ismaster,Cisco IOS,7.76
8080,Apache,Tomcat/9.0,Windows 10,10.0
1521,Unknown,Oracle TNS Listener,Linux 3.x,3.36
21,ProFTPD,vsftpd 3.0.3,Unknown,8.71
110,Unknown,Dovecot ready,Linux 4.x/5.x,3.08
4444,Unknown,,Linux 4.x/5.x,0.0
445,SMB,,Windows Server 2019,9.08
69,Unknown,,Cisco IOS,2.9
5900,VNC,RealVNC,Windows 10,7.28
110,Unknown,+OK Dovecot,Linux 4.x/5.x,1.33
513,Unknown,,Linux 3.x,4.13
513,Unknown,,Cisco IOS,1.05
27017,MongoDB,MongoDB 6.0,macOS 12,8.77
80,nginx,LiteSpeed,Linux 4.x/5.x,6.2
4444,Unknown,,Unknown,5.8
512,Unknown,,Cisco IOS,2.07
1433,Unknown,,macOS 12,5.67
25,Postfix,Postfix ESMTP,Windows Server 2019,4.75
143,Unknown,Dovecot IMAP,Windows 10,2.85
512,Unknown,,Cisco IOS,1.29
873,Unknown,,Unknown,3.79
8080,nginx,Tomcat/9.0,Windows Server 2019,4.64
8080,Tomcat,Apache/2.4.41,FreeBSD 13,6.94
23,Telnet,,FreeBSD 13,9.89
8443,Unknown,Apache/2.4.41,Cisco IOS,2.94
4444,Unknown,,Unknown,3.63
8888,Unknown,,Unknown,6.03
4444,Unknown,,Unknown,4.13
69,Unknown,,Linux 4.x/5.x,1.64
5432,PostgreSQL,PostgreSQL 14.2,Cisco IOS,3.51
8443,Unknown,Apache/2.4.41,Windows 10,3.28
443,LiteSpeed,nginx/1.18.0,Linux 4.x/5.x,7.68
139,SMB,Samba,Windows 10,7.67
8443,Unknown,,Unknown,3.38
69,Unknown,,Linux 4.x/5.x,5.73
8443,Unknown,Apache/2.4.41,Windows 10,4.23
8443,Unknown,Apache/2.4.41,Linux 4.x/5.x,2.74
25,Exim,Exim 4.95,FreeBSD 13,5.42
21,vsftpd,FileZilla FTP,macOS 12,7.27
5432,PostgreSQL,PostgreSQL 14.2,Unknown,3.43
27017,MongoDB,ismaster,Unknown,5.78
8080,Apache,Tomcat/9.0,Linux 3.x,7.0
1521,Unknown,Oracle TNS Listener,Windows 10,5.85
25,Postfix,Postfix ESMTP,macOS 12,4.99
5900,VNC,RFB 003.008,Cisco IOS,6.95
3306,MariaDB,MySQL 8.0.28,Linux 3.x,6.37
5432,PostgreSQL,PostgreSQL 14.2,Windows Server 2019,4.14
873,Unknown,,Linux 4.x/5.x,2.06
139,SMB,,Windows Server 2019,9.07
143,Unknown,* OK [CAPABILITY IMAP4rev1],Linux 4.x/5.x,1.35
8443,Unknown,nginx/1.18.0,FreeBSD 13,1.02
53,Unknown,,Cisco IOS,4.11
3389,RDP,,macOS 12,7.91
513,Unknown,,FreeBSD 13,2.95
445,SMB,,macOS 12,8.23
53,Unknown,,Linux 4.x/5.x,1.87
512,Unknown,,FreeBSD 13,2.03
513,Unknown,,Cisco IOS,1.83
445,SMB,Samba,Windows 10,8.59
873,Unknown,,macOS 12,3.39
5900,VNC,RFB 003.008,Unknown,9.58
53,Unknown,,Windows Server 2019,4.52
69,Unknown,,Linux 3.x,2.33
27017,MongoDB,MongoDB 6.0,macOS 12,6.36
139,SMB,Samba,Windows 10,7.22
5900,VNC,RealVNC,FreeBSD 13,6.49
139,SMB,,Linux 4.x/5.x,7.9
5900,VNC,RFB 003.008,Linux 3.x,7.58
3389,RDP,Microsoft Terminal Services,Windows Server 2019,10.0
873,Unknown,,Cisco IOS,2.21
80,Apache,Microsoft-IIS/10.0,Unknown,3.59
4444,Unknown,,FreeBSD 13,2.61
139,SMB,Samba,Unknown,8.56
513,Unknown,,FreeBSD 13,5.52
2049,Unknown,,Linux 4.x/5.x,0.0
23,Telnet,,Cisco IOS,9.0
53,Unknown,,Unknown,4.52
1433,Unknown,Microsoft SQL Server 2019,Windows 10,0.0
443,LiteSpeed,Apache/2.4.41,Windows Server 2019,5.36
3306,MySQL,MariaDB 10.6,Windows 10,4.3
514,Unknown,,FreeBSD 13,5.05
512,Unknown,,Windows Server 2019,2.9
69,Unknown,,Cisco IOS,2.68
8080,Apache,Tomcat/9.0,Linux 4.x/5.x,7.7
873,Unknown,,Unknown,3.04
514,Unknown,,Windows Server 2019,0.53
445,SMB,Samba,macOS 12,8.48
512,Unknown,,FreeBSD 13,0.0
512,Unknown,,Windows Server 2019,1.27
111,Unknown,,Unknown,0.0
139,SMB,,Unknown,10.0
3389,RDP,,Linux 4.x/5.x,8.46
23,Telnet,,Windows 10,9.77
53,Unknown,,Linux 4.x/5.x,1.33
69,Unknown,,Windows Server 2019,4.05
2049,Unknown,,Linux 4.x/5.x,4.55
8080,Tomcat,Apache/2.4.41,Windows 10,8.87
3389,RDP,Microsoft Terminal Services,macOS 12,8.38
8080,Apache,Apache/2.4.41,Cisco IOS,8.53
111,Unknown,,Linux 3.x,1.78
8080,nginx,nginx/1.18.0,Unknown,6.17
443,nginx,Apache/2.4.41,Unknown,5.59
25,Postfix,Postfix ESMTP,Cisco IOS,3.09
80,Apache,Apache/2.4.41,Windows 10,2.84
22,OpenSSH,SSH-2.0-OpenSSH_9.0,Linux 3.x,4.4
80,Apache,Apache/2.4.41,macOS 12,5.91
110,Unknown,+OK Dovecot,Unknown,2.46
4444,Unknown,,Linux 3.x,5.1
445,SMB,,Windows 10,10.0
513,Unknown,,Cisco IOS,4.31
1521,Unknown,Oracle TNS Listener,Linux 4.x/5.x,4.17
5900,VNC,RealVNC,FreeBSD 13,7.38
1433,Unknown,Microsoft SQL Server 2019,Unknown,3.35
69,Unknown,,Cisco IOS,3.86
27017,MongoDB,MongoDB 6.0,Unknown,7.75
8443,Unknown,Apache/2.4.41,Unknown,4.19
4444,Unknown,,Windows 10,3.09
445,SMB,,Linux 4.x/5.x,8.5
5900,VNC,RealVNC,Unknown,7.89
5900,VNC,RealVNC,FreeBSD 13,7.15
25,Postfix,Exim 4.95,FreeBSD 13,6.24
1521,Unknown,Oracle TNS Listener,Cisco IOS,2.15
110,Unknown,+OK Dovecot,Windows 10,8.72
1433,Unknown,,Windows Server 2019,6.28
8888,Unknown,,Unknown,0.73
25,Postfix,Sendmail 8.15,Linux 3.x,6.0
2049,Unknown,,Unknown,2.75
3306,MariaDB,MariaDB 10.6,Windows Server 2019,6.85
21,vsftpd,FileZilla FTP,macOS 12,7.37
5432,PostgreSQL,PostgreSQL 14.2,Linux 3.x,3.07
8080,nginx,nginx/1.18.0,macOS 12,4.67
512,Unknown,,macOS 12,4.51
512,Unknown,,Cisco IOS,2.27
139,SMB,Samba,Windows Server 2019,6.78
6379,Redis,Redis server v=7.0.4,FreeBSD 13,9.45
8080,nginx,nginx/1.18.0,Unknown,6.16
1521,Unknown,Oracle TNS Listener,Linux 3.x,2.95
8443,Unknown,Apache/2.4.41,Windows Server 2019,3.25
25,Exim,Exim 4.95,Windows Server 2019,10.0
5900,VNC,RFB 003.008,macOS 12,9.02
2049,Unknown,,Cisco IOS,1.28
5432,PostgreSQL,PostgreSQL 14.2,Windows Server 2019,4.15
110,Unknown,+OK POP3 ready,Unknown,5.37
445,SMB,Windows SMB,Unknown,10.0
8080,nginx,nginx/1.18.0,Cisco IOS,2.8
21,ProFTPD,Pure-FTPd,Linux 3.x,7.9
143,Unknown,* OK [CAPABILITY IMAP4rev1],Linux 3.x,0.73
2049,Unknown,,Windows 10,4.28
111,Unknown,,Windows 10,1.19
5900,VNC,RealVNC,Cisco IOS,9.83
3389,RDP,Microsoft Terminal Services,Linux 3.x,10.0
23,Telnet,,Unknown,9.38
512,Unknown,,Unknown,0.47
23,Telnet,,Unknown,9.11
80,IIS,LiteSpeed,Unknown,6.9
80,nginx,Microsoft-IIS/10.0,Cisco IOS,7.03
5432,PostgreSQL,PostgreSQL 14.2,Linux 4.x/5.x,3.95
514,Unknown,,Linux 3.x,0.0
443,LiteSpeed,,Linux 3.x,5.52
873,Unknown,,Linux 4.x/5.x,0.0
21,vsftpd,Pure-FTPd,Unknown,1.82
1521,Unknown,Oracle TNS Listener,macOS 12,5.0
5432,PostgreSQL,PostgreSQL 14.2,Unknown,2.58
445,SMB,,Windows Server 2019,9.25
1521,Unknown,Oracle TNS Listener,Windows Server 2019,3.18
5432,PostgreSQL,PostgreSQL 14.2,Windows 10,3.03
1521,Unknown,Oracle TNS Listener,Unknown,3.41
111,Unknown,,macOS 12,1.9
21,ProFTPD,Pure-FTPd,Windows Server 2019,8.56
6379,Redis,Redis server v=7.0.4,FreeBSD 13,7.42
22,Dropbear,OpenSSH_8.2p1,Windows Server 2019,3.25
23,Telnet,,macOS 12,9.17
2049,Unknown,,Unknown,1.2
513,Unknown,,macOS 12,4.71
513,Unknown,,Unknown,2.09
5432,PostgreSQL,PostgreSQL 14.2,FreeBSD 13,2.64
6379,Redis,+OK,Linux 4.x/5.x,7.39
143,Unknown,Dovecot IMAP,FreeBSD 13,1.94
8080,nginx,Tomcat/9.0,Cisco IOS,4.79
512,Unknown,,Linux 3.x,4.43
110,Unknown,+OK POP3 ready,Linux 3.x,1.74
514,Unknown,,Windows Server 2019,2.24
27017,MongoDB,ismaster,Unknown,8.66
3389,RDP,,Windows Server 2019,9.17
443,Apache,nginx/1.18.0,Cisco IOS,5.13
22,Dropbear,OpenSSH_7.4p1,Linux 4.x/5.x,5.45
69,Unknown,,Cisco IOS,4.82
21,vsftpd,FileZilla FTP,Linux 4.x/5.x,6.26
80,Apache,LiteSpeed,Windows 10,7.11
6379,Redis,Redis server v=7.0.4,FreeBSD 13,7.74
5900,VNC,RFB 003.008,Windows 10,5.89
514,Unknown,,Windows 10,0.23
6379,Redis,Redis server v=7.0.4,Linux 4.x/5.x,7.87
53,Unknown,,macOS 12,3.03
443,Apache,Apache/2.4.41,Linux 3.x,5.98
513,Unknown,,FreeBSD 13,2.78
143,Unknown,Dovecot IMAP,Unknown,5.73
8888,Unknown,,macOS 12,6.25
8888,Unknown,,Linux 3.x,0.79
143,Unknown,* OK [CAPABILITY IMAP4rev1],Windows 10,3.58
443,LiteSpeed,LiteSpeed,Windows 10,4.58
8443,Unknown,,Windows Server 2019,4.35
25,Exim,Exim 4.95,Linux 4.x/5.x,10.0
1521,Unknown,Oracle TNS Listener,macOS 12,7.38
25,Postfix,Sendmail 8.15,macOS 12,5.36
80,Apache,,Linux 4.x/5.x,6.58
873,Unknown,,Linux 3.x,2.27
8443,Unknown,,Linux 4.x/5.x,7.97
445,SMB,Samba,macOS 12,8.23
8080,nginx,Tomcat/9.0,Linux 3.x,6.98
3389,RDP,,Windows Server 2019,8.1
5900,VNC,RFB 003.008,Linux 3.x,5.49
8443,Unknown,nginx/1.18.0,FreeBSD 13,6.43
23,Telnet,,Windows 10,8.63
1521,Unknown,Oracle TNS Listener,Linux 4.x/5.x,0.0
5900,VNC,RealVNC,Windows Server 2019,8.55
1433,Unknown,,Windows 10,2.39
5900,VNC,RealVNC,Windows Server 2019,8.15
69,Unknown,,Unknown,2.99
513,Unknown,,macOS 12,4.2
4444,Unknown,,Windows Server 2019,2.41
3389,RDP,,Windows Server 2019,9.85
5900,VNC,RFB 003.008,Cisco IOS,8.9
22,OpenSSH,OpenSSH_8.2p1,macOS 12,8.1
443,nginx,Apache/2.4.41,Cisco IOS,7.78
1521,Unknown,Oracle TNS Listener,Windows Server 2019,2.79
873,Unknown,,Unknown,4.39
445,SMB,Samba,Windows Server 2019,9.42
80,LiteSpeed,Microsoft-IIS/10.0,Unknown,5.13
2049,Unknown,,FreeBSD 13,0.35
8443,Unknown,nginx/1.18.0,Unknown,4.51
21,vsftpd,FileZilla FTP,macOS 12,5.91
110,Unknown,+OK POP3 ready,Linux 4.x/5.x,6.64
8443,Unknown,,Linux 3.x,5.33
873,Unknown,,Unknown,3.3
143,Unknown,Dovecot IMAP,Linux 4.x/5.x,2.8
3306,MySQL,MySQL 5.7.38,Unknown,3.69
8888,Unknown,,Windows 10,6.64
22,Dropbear,OpenSSH_8.2p1,macOS 12,2.4
111,Unknown,,Windows 10,0.0
873,Unknown,,Windows 10,4.8
25,Postfix,Sendmail 8.15,Linux 4.x/5.x,4.6
25,Exim,Microsoft ESMTP,Cisco IOS,8.4
25,Postfix,Sendmail 8.15,Cisco IOS,4.72
69,Unknown,,Unknown,0.88
53,Unknown,,Windows Server 2019,3.74
27017,MongoDB,MongoDB 6.0,Unknown,6.92
445,SMB,Samba,Linux 3.x,8.54
512,Unknown,,FreeBSD 13,5.85
6379,Redis,Redis server v=7.0.4,Cisco IOS,9.19
514,Unknown,,Unknown,0.0
513,Unknown,,macOS 12,3.43
2049,Unknown,,macOS 12,5.13
25,Postfix,Microsoft ESMTP,FreeBSD 13,3.0
8443,Unknown,,Windows 10,1.27
2049,Unknown,,macOS 12,5.0
3389,RDP,,Windows 10,7.82
514,Unknown,,macOS 12,0.0
139,SMB,Samba,FreeBSD 13,10.0
143,Unknown,* OK [CAPABILITY IMAP4rev1],Linux 4.x/5.x,2.65
27017,MongoDB,ismaster,Cisco IOS,8.17
8443,Unknown,nginx/1.18.0,Cisco IOS,2.9
80,nginx,LiteSpeed,Linux 4.x/5.x,7.52
27017,MongoDB,MongoDB 6.0,Windows 10,5.52
21,vsftpd,ProFTPD 1.3.5,Cisco IOS,6.0
1521,Unknown,Oracle TNS Listener,FreeBSD 13,5.64
8888,Unknown,,Windows Server 2019,0.3
21,vsftpd,ProFTPD 1.3.5,Cisco IOS,3.89
445,SMB,Samba,Unknown,10.0
514,Unknown,,Windows Server 2019,5.16
3306,MySQL,MySQL 5.7.38,macOS 12,4.03
443,nginx,nginx/1.18.0,Linux 3.x,3.31
80,nginx,Apache/2.4.41,Linux 3.x,6.01
2049,Unknown,,Linux 3.x,3.66
6379,Redis,+OK,Windows Server 2019,7.91
513,Unknown,,Windows Server 2019,7.67
69,Unknown,,macOS 12,4.29
25,Exim,Exim 4.95,Cisco IOS,6.74
2049,Unknown,,Windows Server 2019,5.12
25,Exim,Exim 4.95,Linux 4.x/5.x,8.09
5432,PostgreSQL,PostgreSQL 14.2,macOS 12,3.19
111,Unknown,,FreeBSD 13,4.8
514,Unknown,,Windows Server 2019,5.95
5432,PostgreSQL,PostgreSQL 14.2,FreeBSD 13,4.26
512,Unknown,,Linux 3.x,1.05
2049,Unknown,,FreeBSD 13,3.23
3306,MariaDB,MySQL 5.7.38,Cisco IOS,4.57
8080,Tomcat,Jetty,Cisco IOS,7.45
139,SMB,,Linux 3.x,9.75
514,Unknown,,Windows 10,0.0
4444,Unknown,,Windows Server 2019,4.43
8080,Tomcat,Apache/2.4.41,Cisco IOS,6.25
512,Unknown,,Unknown,1.88
23,Telnet,,Linux 3.x,8.84
1433,Unknown,Microsoft SQL Server 2019,Windows 10,0.85
513,Unknown,,Cisco IOS,6.53
514,Unknown,,macOS 12,4.7
8888,Unknown,,macOS 12,5.59
69,Unknown,,Linux 3.x,1.29
5432,PostgreSQL,PostgreSQL 14.2,Windows 10,6.16
139,SMB,,Unknown,8.93
4444,Unknown,,macOS 12,1.42
3389,RDP,,Linux 3.x,6.88
143,Unknown,Dovecot IMAP,Windows Server 2019,0.9
53,Unknown,,Cisco IOS,1.51
1521,Unknown,Oracle TNS Listener,Windows 10,1.21
1433,Unknown,,FreeBSD 13,4.81
143,Unknown,Dovecot IMAP,FreeBSD 13,8.2
53,Unknown,,FreeBSD 13,2.51
110,Unknown,+OK Dovecot,macOS 12,2.54
5900,VNC,RFB 003.008,FreeBSD 13,4.71
512,Unknown,,Windows 10,1.15
5432,PostgreSQL,PostgreSQL 14.2,Linux 3.x,2.05
8443,Unknown,nginx/1.18.0,Linux 4.x/5.x,4.63
3306,MySQL,MariaDB 10.6,Cisco IOS,8.98
873,Unknown,,Windows 10,0.84
3389,RDP,Microsoft Terminal Services,Linux 4.x/5.x,8.2
513,Unknown,,macOS 12,2.5
513,Unknown,,Unknown,4.37
512,Unknown,,FreeBSD 13,3.21
27017,MongoDB,ismaster,Cisco IOS,10.0
22,OpenSSH,SSH-2.0-OpenSSH_9.0,Linux 3.x,3.5
53,Unknown,,Linux 4.x/5.x,4.8
53,Unknown,,Linux 4.x/5.x,1.81
69,Unknown,,FreeBSD 13,0.0
6379,Redis,+OK,FreeBSD 13,10.0
21,ProFTPD,Pure-FTPd,Windows Server 2019,10.0
110,Unknown,+OK Dovecot,FreeBSD 13,3.82
110,Unknown,Dovecot ready,Linux 4.x/5.x,1.74
443,LiteSpeed,nginx/1.18.0,FreeBSD 13,2.79
27017,MongoDB,ismaster,Unknown,8.51
139,SMB,,Unknown,6.87
4444,Unknown,,Windows Server 2019,4.74
5432,PostgreSQL,PostgreSQL 14.2,FreeBSD 13,3.5
5432,PostgreSQL,PostgreSQL 14.2,macOS 12,3.47
8080,Tomcat,Tomcat/9.0,Unknown,4.85
80,Apache,nginx/1.18.0,Linux 3.x,3.63
2049,Unknown,,Linux 4.x/5.x,2.88
