port,port_state,protocol,rtt_ms,ttl,os_fingerprint,banner_text,icmp_blocked,rst_received,filtered_port_count,open_port_count,total_ports_scanned,firewall_present,firewall_type,best_bypass_flag
8080,filtered,tcp,20.75,46,Linux 4.x/5.x,,1,0,136,1,192,1,aws_waf,slow_scan
3306,open,tcp,36.24,47,Cisco IOS,MySQL 8.0.28,1,0,620,4,821,1,ids_ips,combo_advanced
8080,open,tcp,79.86,42,Linux 5.x,Tomcat/9.0,1,0,327,4,425,1,aws_waf,decoy_scan
3389,filtered,tcp,68.11,62,Windows 10,,1,0,159,3,222,1,pf_bsd,ack_scan
8888,filtered,tcp,385.82,249,Unknown,,0,0,265,5,413,1,cisco_acl,http_source_port
443,filtered,tcp,24.87,52,Linux 3.x,,1,0,449,2,462,1,ids_ips,decoy_scan
53,filtered,tcp,50.57,50,Linux 4.x/5.x,,1,0,889,4,945,1,ids_ips,slow_scan
8080,filtered,tcp,14.45,56,Linux 5.x,,1,0,611,7,740,1,aws_waf,decoy_scan
443,filtered,tcp,49.39,48,Windows 10,,1,0,445,9,664,1,pf_bsd,null_scan
21,filtered,tcp,81.37,47,Linux 3.x,,0,0,99,3,190,1,iptables,fin_scan
3306,open,tcp,16.81,62,macOS 12,MySQL 8.0.28,0,0,0,47,956,0,none,connect_scan
8080,filtered,tcp,46.78,50,Linux 4.x/5.x,,1,0,443,4,564,1,cloudflare,fragment
53,open,tcp,157.82,55,Windows 10,,0,0,374,7,487,1,pf_bsd,ack_scan
445,filtered,tcp,137.85,251,Cisco IOS,,0,0,238,3,304,1,cisco_acl,dns_source_port
443,filtered,tcp,78.65,50,Windows 10,,0,0,478,16,808,1,iptables,null_scan
25,filtered,tcp,23.15,50,Windows 10,,0,0,114,0,145,1,ids_ips,decoy_scan
22,filtered,tcp,30.49,44,Linux 4.x/5.x,,1,0,440,5,567,1,aws_waf,slow_scan
22,filtered,tcp,7.96,43,Windows 10,,1,0,705,4,958,1,ids_ips,combo_advanced
443,open,tcp,137.55,52,Linux 4.x/5.x,,1,0,589,13,894,1,pf_bsd,ack_scan
3306,filtered,tcp,32.38,50,Unknown,,1,0,769,6,932,1,cloudflare,fragment
5900,closed,tcp,57.45,49,Linux 5.x,,0,0,228,2,282,1,cloudflare,stealth_syn
21,filtered,tcp,25.4,52,Linux 4.x/5.x,,1,0,475,4,544,1,cloudflare,dns_source_port
6379,open,tcp,64.4,52,Linux 3.x,Redis server v=7.0.4,0,0,191,3,262,1,pf_bsd,ack_scan
3306,filtered,tcp,33.76,42,Windows 10,,1,0,759,4,899,1,ids_ips,decoy_scan
5900,open,tcp,8.45,48,Windows 10,RealVNC,1,0,459,16,842,1,iptables,xmas_scan
6379,filtered,tcp,33.87,51,Cisco IOS,,1,0,173,3,230,1,pf_bsd,null_scan
143,open,tcp,48.91,50,Linux 4.x/5.x,Dovecot IMAP,0,0,669,3,796,1,ids_ips,combo_advanced
3306,closed,tcp,105.65,49,macOS 12,,0,0,0,15,306,0,none,connect_scan
27017,filtered,tcp,57.45,57,Linux 4.x/5.x,,0,0,198,5,343,1,pf_bsd,null_scan
21,filtered,tcp,486.65,242,Cisco IOS,,0,0,215,3,296,1,cisco_acl,https_source_port
143,open,tcp,144.25,60,Windows Server 2019,* OK [CAPABILITY IMAP4rev1],1,0,428,11,751,1,pf_bsd,null_scan
21,filtered,tcp,32.24,38,Linux 5.x,,1,0,386,4,478,1,aws_waf,slow_scan
22,filtered,tcp,31.64,47,Linux 3.x,,1,0,124,4,208,1,iptables,fin_scan
445,open,tcp,41.96,251,Cisco IOS,Windows SMB,1,0,205,3,318,1,cisco_acl,http_source_port
5432,filtered,tcp,127.13,59,Linux 4.x/5.x,,1,0,700,13,933,1,pf_bsd,ack_scan
1521,filtered,tcp,30.85,32,Linux 4.x/5.x,,1,0,351,5,543,1,aws_waf,decoy_scan
5432,filtered,tcp,13.78,56,Cisco IOS,,1,0,693,4,870,1,ids_ips,decoy_scan
5900,filtered,tcp,17.91,34,Linux 4.x/5.x,,1,0,703,8,810,1,aws_waf,slow_scan
80,filtered,tcp,38.93,35,Linux 4.x/5.x,,1,0,656,8,882,1,aws_waf,fragment
1521,open,tcp,89.34,57,macOS 12,Oracle TNS Listener,1,0,92,1,122,1,pf_bsd,null_scan
8080,filtered,tcp,34.12,44,Unknown,,1,0,254,3,384,1,aws_waf,fragment
8080,filtered,tcp,117.89,57,Unknown,,1,0,394,5,545,1,aws_waf,slow_scan
25,filtered,tcp,279.99,247,Cisco IOS,,1,0,652,10,877,1,cisco_acl,https_source_port
21,filtered,tcp,205.23,51,Cisco IOS,,0,0,414,16,849,1,iptables,xmas_scan
53,filtered,tcp,155.05,50,Linux 4.x/5.x,,1,0,262,2,328,1,cloudflare,stealth_syn
3306,filtered,tcp,47.51,53,Linux 5.x,,1,0,289,4,443,1,aws_waf,fragment
8080,open,tcp,200.98,248,Unknown,Apache/2.4.41,1,0,293,5,445,1,cisco_acl,http_source_port
80,filtered,tcp,226.67,44,Windows 10,,1,0,170,4,269,1,pf_bsd,null_scan
22,filtered,tcp,110.22,36,Unknown,,0,0,703,9,954,1,aws_waf,fragment
1433,closed,tcp,174.31,247,Cisco IOS,,0,0,323,5,427,1,cisco_acl,https_source_port
21,filtered,tcp,116.03,242,Cisco IOS,,0,0,455,7,637,1,cisco_acl,http_source_port
8443,open,tcp,67.87,59,Windows Server 2019,nginx/1.18.0,0,0,0,34,686,0,none,connect_scan
1521,filtered,tcp,14.2,57,Unknown,,0,0,639,3,738,1,ids_ips,decoy_scan
80,filtered,tcp,30.86,45,Linux 4.x/5.x,,1,0,493,6,618,1,aws_waf,fragment
22,open,tcp,8.48,49,Linux 4.x/5.x,Dropbear SSH,0,0,0,33,677,0,none,connect_scan
53,open,tcp,40.55,50,Linux 3.x,,0,0,0,36,727,0,none,connect_scan
53,open,tcp,25.81,45,Linux 4.x/5.x,,0,0,201,7,359,1,iptables,fin_scan
1521,open,tcp,51.47,248,Unknown,Oracle TNS Listener,1,0,416,6,533,1,cisco_acl,dns_source_port
27017,open,tcp,44.28,58,FreeBSD 13,MongoDB 6.0,0,0,0,49,994,0,none,connect_scan
8080,filtered,tcp,26.04,32,Linux 5.x,,1,0,627,8,869,1,aws_waf,decoy_scan
139,filtered,tcp,132.33,46,Cisco IOS,,0,0,374,9,621,1,pf_bsd,null_scan
3389,open,tcp,35.99,59,Linux 3.x,,0,0,0,9,189,0,none,connect_scan
1521,filtered,tcp,130.95,42,Unknown,,1,0,373,3,528,1,cloudflare,stealth_syn
5900,filtered,tcp,70.55,51,Unknown,,1,0,285,3,418,1,cloudflare,dns_source_port
3306,open,tcp,26.49,51,Linux 4.x/5.x,MySQL 8.0.28,1,0,302,4,467,1,aws_waf,fragment
21,filtered,tcp,143.57,48,Unknown,,1,0,121,1,151,1,cloudflare,fragment
27017,filtered,tcp,22.25,55,Linux 4.x/5.x,,1,0,210,7,392,1,iptables,null_scan
27017,filtered,tcp,65.4,49,Cisco IOS,,0,0,685,4,909,1,ids_ips,slow_scan
80,open,tcp,8.95,52,Linux 4.x/5.x,Apache/2.4.41,0,0,281,8,443,1,iptables,xmas_scan
8443,filtered,tcp,229.11,52,Windows 10,,0,0,73,1,110,1,pf_bsd,ack_scan
3389,filtered,tcp,17.75,57,macOS 12,,0,0,101,0,130,1,ids_ips,combo_advanced
3306,open,tcp,30.0,53,Linux 5.x,MySQL 5.7.38,1,0,637,5,762,1,cloudflare,fragment
21,open,tcp,119.93,58,macOS 12,FileZilla FTP,1,0,202,6,313,1,iptables,xmas_scan
21,filtered,tcp,144.73,245,Cisco IOS,,0,0,659,10,830,1,cisco_acl,dns_source_port
3306,open,tcp,36.16,52,Linux 5.x,MySQL 8.0.28,1,0,367,3,489,1,cloudflare,dns_source_port
143,open,tcp,169.25,60,Linux 4.x/5.x,Dovecot IMAP,0,0,286,6,405,1,pf_bsd,null_scan
143,filtered,tcp,21.9,57,Unknown,,0,0,521,3,709,1,ids_ips,slow_scan
3306,filtered,tcp,51.61,37,Unknown,,1,0,364,5,503,1,aws_waf,slow_scan
1433,open,tcp,33.76,59,Unknown,Microsoft SQL Server 2019,1,0,653,3,699,1,ids_ips,combo_advanced
27017,filtered,tcp,48.85,44,Unknown,,1,0,568,18,915,1,iptables,xmas_scan
110,filtered,tcp,13.85,45,Linux 3.x,,1,0,140,0,143,1,ids_ips,decoy_scan
80,filtered,tcp,60.28,35,Linux 5.x,,1,0,896,7,975,1,cloudflare,fragment
8443,filtered,tcp,5.04,53,Linux 4.x/5.x,,1,0,210,3,318,1,aws_waf,slow_scan
69,open,tcp,15.13,59,Windows Server 2019,,1,0,617,3,654,1,ids_ips,decoy_scan
80,filtered,tcp,29.0,39,Linux 4.x/5.x,,1,0,583,8,869,1,aws_waf,decoy_scan
143,filtered,tcp,59.73,45,Linux 5.x,,1,0,618,5,705,1,cloudflare,dns_source_port
21,open,tcp,183.74,248,Cisco IOS,Pure-FTPd,1,0,91,1,131,1,cisco_acl,dns_source_port
3389,open,tcp,106.51,56,Cisco IOS,Microsoft Terminal Services,1,0,379,9,653,1,pf_bsd,ack_scan
143,filtered,tcp,16.8,50,Linux 4.x/5.x,,1,0,914,4,969,1,ids_ips,decoy_scan
139,filtered,tcp,30.54,56,Unknown,,1,0,211,2,301,1,cloudflare,stealth_syn
3389,open,tcp,16.49,40,Linux 5.x,,1,0,341,3,420,1,cloudflare,stealth_syn
3306,closed,tcp,242.8,236,Cisco IOS,,1,0,561,10,804,1,cisco_acl,dns_source_port
5432,open,tcp,4.06,49,Linux 3.x,PostgreSQL 14.2,0,0,0,28,578,0,none,connect_scan
143,filtered,tcp,65.64,53,Windows 10,,1,0,243,1,267,1,ids_ips,decoy_scan
139,filtered,tcp,38.81,54,Windows Server 2019,,0,0,442,2,472,1,ids_ips,slow_scan
3306,filtered,tcp,148.75,51,Linux 5.x,,1,0,539,7,727,1,aws_waf,fragment
21,filtered,tcp,106.27,56,Windows 10,,0,0,486,10,686,1,pf_bsd,ack_scan
5900,filtered,tcp,157.16,48,Windows Server 2019,,0,0,192,7,363,1,iptables,xmas_scan
1433,open,tcp,57.93,60,Unknown,Microsoft SQL Server 2019,1,0,522,13,902,1,pf_bsd,ack_scan
2049,filtered,tcp,52.43,50,Linux 5.x,,1,0,520,6,671,1,aws_waf,slow_scan
22,open,tcp,56.33,55,Unknown,OpenSSH_8.2p1,1,0,605,19,960,1,iptables,fin_scan
8080,open,tcp,113.92,48,Linux 3.x,Jetty,1,0,119,4,227,1,iptables,null_scan
25,open,tcp,101.76,55,Windows Server 2019,Microsoft ESMTP,0,0,110,2,165,1,pf_bsd,ack_scan
5432,filtered,tcp,65.72,49,Linux 4.x/5.x,,1,0,387,3,503,1,cloudflare,dns_source_port
443,filtered,tcp,100.77,48,Unknown,,1,0,758,6,862,1,cloudflare,stealth_syn
6379,open,tcp,31.11,62,Windows 10,Redis server v=7.0.4,0,0,0,2,56,0,none,connect_scan
111,open,tcp,109.58,51,FreeBSD 13,,0,0,0,28,562,0,none,connect_scan
1521,filtered,tcp,253.77,246,Unknown,,1,0,206,3,295,1,cisco_acl,https_source_port
25,open,tcp,28.59,53,macOS 12,Sendmail 8.15,0,0,118,4,241,1,iptables,xmas_scan
21,filtered,tcp,16.01,48,Linux 5.x,,0,0,501,6,613,1,aws_waf,slow_scan
53,open,tcp,159.09,51,Unknown,,0,0,518,19,963,1,iptables,fin_scan
22,filtered,tcp,28.77,45,macOS 12,,1,0,186,0,193,1,ids_ips,combo_advanced
139,filtered,tcp,111.44,54,Unknown,,1,0,569,13,902,1,pf_bsd,null_scan
110,filtered,tcp,5.07,49,FreeBSD 13,,1,0,215,8,426,1,iptables,xmas_scan
80,filtered,tcp,82.57,59,macOS 12,,0,0,97,3,167,1,iptables,fin_scan
3389,open,tcp,43.75,47,Windows Server 2019,,1,0,111,3,171,1,iptables,null_scan
3389,open,tcp,63.17,59,Windows 10,Microsoft Terminal Services,0,0,0,27,552,0,none,connect_scan
3389,open,tcp,18.29,56,Linux 4.x/5.x,Microsoft Terminal Services,0,0,0,3,67,0,none,connect_scan
27017,filtered,tcp,1.75,56,Linux 4.x/5.x,,1,0,814,4,830,1,ids_ips,combo_advanced
5900,filtered,tcp,38.52,33,Linux 5.x,,1,0,87,1,102,1,aws_waf,fragment
27017,filtered,tcp,126.1,51,Windows Server 2019,,1,0,398,9,641,1,pf_bsd,ack_scan
445,filtered,tcp,43.01,54,Windows 10,,1,0,236,1,259,1,ids_ips,decoy_scan
3306,filtered,tcp,185.18,250,Cisco IOS,,0,0,769,12,971,1,cisco_acl,https_source_port
445,filtered,tcp,11.56,51,FreeBSD 13,,0,0,387,2,505,1,ids_ips,decoy_scan
5900,filtered,tcp,20.8,50,FreeBSD 13,,0,0,65,1,109,1,pf_bsd,null_scan
8080,filtered,tcp,97.61,53,Cisco IOS,,0,0,544,3,637,1,ids_ips,slow_scan
53,filtered,tcp,55.24,240,Unknown,,1,0,84,1,106,1,cisco_acl,http_source_port
443,filtered,tcp,67.95,42,Linux 5.x,,1,0,753,9,925,1,aws_waf,fragment
139,filtered,tcp,52.19,60,Linux 4.x/5.x,,1,0,357,5,509,1,aws_waf,decoy_scan
3389,filtered,tcp,305.23,243,Unknown,,1,0,685,12,990,1,cisco_acl,https_source_port
139,filtered,tcp,373.67,246,Cisco IOS,,1,0,95,1,143,1,cisco_acl,http_source_port
139,open,tcp,54.78,60,Linux 4.x/5.x,Samba,0,0,0,23,463,0,none,connect_scan
25,filtered,tcp,71.33,54,Linux 5.x,,1,0,192,1,233,1,cloudflare,fragment
21,filtered,tcp,65.6,55,Linux 4.x/5.x,,0,0,95,0,111,1,ids_ips,slow_scan
5432,filtered,tcp,32.23,54,Linux 4.x/5.x,,1,0,305,1,353,1,ids_ips,combo_advanced
53,filtered,tcp,72.13,238,Unknown,,0,0,541,9,750,1,cisco_acl,dns_source_port
6379,open,tcp,156.55,49,FreeBSD 13,+OK,0,0,168,6,306,1,iptables,null_scan
22,filtered,tcp,79.04,40,Unknown,,1,0,169,2,244,1,aws_waf,slow_scan
22,filtered,tcp,58.85,46,Linux 3.x,,1,0,692,4,899,1,ids_ips,combo_advanced
139,filtered,tcp,118.9,247,Cisco IOS,,1,0,383,5,478,1,cisco_acl,https_source_port
5900,filtered,tcp,81.93,35,Unknown,,1,0,620,7,765,1,aws_waf,slow_scan
3389,filtered,tcp,27.33,46,FreeBSD 13,,1,0,343,2,426,1,ids_ips,decoy_scan
443,open,tcp,44.64,61,Linux 4.x/5.x,LiteSpeed,0,0,0,10,201,0,none,connect_scan
5432,filtered,tcp,39.79,54,Unknown,,0,0,787,7,957,1,cloudflare,dns_source_port
8443,filtered,tcp,97.02,46,Linux 4.x/5.x,,1,0,642,6,842,1,cloudflare,stealth_syn
8080,filtered,tcp,32.29,55,Linux 5.x,,1,0,327,3,447,1,cloudflare,dns_source_port
21,filtered,tcp,88.57,52,Linux 4.x/5.x,,1,0,657,7,953,1,cloudflare,fragment
143,open,tcp,23.1,54,Windows Server 2019,Dovecot IMAP,0,0,0,13,272,0,none,connect_scan
445,filtered,tcp,78.85,58,macOS 12,,1,0,236,7,376,1,iptables,null_scan
27017,filtered,tcp,49.08,45,Linux 5.x,,1,0,245,3,375,1,aws_waf,fragment
5432,filtered,tcp,45.8,50,macOS 12,,1,0,429,2,494,1,ids_ips,slow_scan
445,filtered,tcp,162.15,53,macOS 12,,0,0,369,12,614,1,iptables,fin_scan
1521,open,tcp,350.31,51,macOS 12,Oracle TNS Listener,1,0,385,13,653,1,iptables,null_scan
3306,filtered,tcp,73.05,52,FreeBSD 13,,1,0,165,0,175,1,ids_ips,decoy_scan
110,open,tcp,5.98,54,Windows 10,+OK POP3 ready,0,0,377,14,714,1,iptables,fin_scan
2049,filtered,tcp,93.5,240,Cisco IOS,,1,0,744,12,963,1,cisco_acl,dns_source_port
3389,filtered,tcp,100.74,46,Linux 5.x,,0,0,650,6,829,1,cloudflare,stealth_syn
22,filtered,tcp,9.1,47,Windows 10,,1,0,169,0,200,1,ids_ips,decoy_scan
139,filtered,tcp,102.08,52,Unknown,,0,0,85,1,133,1,pf_bsd,ack_scan
27017,open,tcp,85.85,58,Linux 3.x,MongoDB 6.0,0,0,0,20,402,0,none,connect_scan
80,open,tcp,31.76,51,Unknown,,0,0,0,17,347,0,none,connect_scan
8443,open,tcp,129.07,50,Unknown,nginx/1.18.0,1,0,861,9,982,1,aws_waf,decoy_scan
53,filtered,tcp,32.21,53,Linux 5.x,,1,0,610,5,690,1,cloudflare,fragment
8080,open,tcp,7.22,55,FreeBSD 13,Jetty,0,0,0,39,785,0,none,connect_scan
22,filtered,tcp,9.77,242,Unknown,,1,0,154,2,197,1,cisco_acl,http_source_port
22,open,tcp,366.93,55,Linux 4.x/5.x,OpenSSH_7.4p1,0,0,0,28,564,0,none,connect_scan
80,filtered,tcp,86.21,50,Cisco IOS,,0,0,299,7,511,1,pf_bsd,ack_scan
445,open,tcp,110.58,56,Windows 10,,1,0,288,7,513,1,pf_bsd,ack_scan
21,open,tcp,60.69,55,macOS 12,ProFTPD 1.3.5,1,0,171,5,272,1,iptables,null_scan
5900,filtered,tcp,24.9,57,macOS 12,,1,0,799,4,812,1,ids_ips,decoy_scan
8080,open,tcp,38.32,62,Linux 4.x/5.x,Jetty,0,0,0,46,939,0,none,connect_scan
3306,filtered,tcp,441.15,241,Cisco IOS,,0,0,227,4,330,1,cisco_acl,https_source_port
5432,open,tcp,82.62,48,Unknown,PostgreSQL 14.2,0,0,479,18,901,1,iptables,xmas_scan
1433,filtered,tcp,100.01,37,Unknown,,1,0,785,9,952,1,aws_waf,fragment
53,filtered,tcp,55.45,46,Linux 4.x/5.x,,1,0,152,1,178,1,aws_waf,fragment
139,filtered,tcp,50.43,49,Linux 4.x/5.x,,1,0,601,12,849,1,pf_bsd,null_scan
8080,filtered,tcp,40.81,242,Cisco IOS,,1,0,589,9,760,1,cisco_acl,https_source_port
445,filtered,tcp,202.32,40,Unknown,,1,0,531,19,978,1,iptables,null_scan
80,filtered,tcp,103.32,248,Unknown,,1,0,342,5,473,1,cisco_acl,http_source_port
25,filtered,tcp,8.74,45,Cisco IOS,,1,0,118,0,155,1,ids_ips,decoy_scan
80,filtered,tcp,13.63,50,Linux 4.x/5.x,,1,0,215,1,272,1,ids_ips,combo_advanced
25,filtered,tcp,107.72,50,macOS 12,,0,0,93,3,164,1,iptables,fin_scan
27017,filtered,tcp,234.47,248,Cisco IOS,,1,0,677,11,887,1,cisco_acl,http_source_port
27017,open,tcp,89.17,56,FreeBSD 13,MongoDB 6.0,0,0,0,17,345,0,none,connect_scan
25,open,tcp,68.54,50,Unknown,Exim 4.95,0,0,208,2,238,1,aws_waf,slow_scan
5432,filtered,tcp,74.99,59,Linux 5.x,,1,0,510,6,617,1,aws_waf,decoy_scan
27017,filtered,tcp,34.23,239,Unknown,,1,0,267,4,384,1,cisco_acl,http_source_port
5900,filtered,tcp,238.83,57,Windows Server 2019,,0,0,434,17,887,1,iptables,xmas_scan
3306,filtered,tcp,25.2,56,Windows Server 2019,,1,0,315,1,392,1,ids_ips,slow_scan
27017,filtered,tcp,119.07,46,Windows 10,,1,0,109,2,168,1,pf_bsd,null_scan
143,open,tcp,14.01,65,Cisco IOS,Dovecot IMAP,0,0,0,19,393,0,none,connect_scan
111,open,tcp,9.64,59,Windows 10,,0,0,0,31,625,0,none,connect_scan
5432,filtered,tcp,55.28,56,Linux 4.x/5.x,,1,0,605,6,854,1,cloudflare,dns_source_port
5900,open,tcp,18.45,48,FreeBSD 13,RFB 003.008,0,0,0,29,594,0,none,connect_scan
5432,open,tcp,28.53,34,Unknown,PostgreSQL 14.2,1,0,386,5,547,1,aws_waf,fragment
1433,filtered,tcp,19.95,41,Windows 10,,1,0,275,1,311,1,ids_ips,combo_advanced
110,filtered,tcp,22.7,50,Cisco IOS,,0,0,413,17,853,1,iptables,xmas_scan
27017,filtered,tcp,46.97,34,Linux 5.x,,1,0,98,1,135,1,aws_waf,fragment
3389,filtered,tcp,299.3,239,Cisco IOS,,0,0,560,9,780,1,cisco_acl,http_source_port
27017,filtered,tcp,159.59,246,Cisco IOS,,1,0,164,2,214,1,cisco_acl,dns_source_port
27017,filtered,tcp,7.76,52,Linux 3.x,,0,0,580,3,619,1,ids_ips,combo_advanced
5432,filtered,tcp,29.91,44,Linux 4.x/5.x,,1,0,420,6,637,1,aws_waf,slow_scan
27017,open,tcp,44.9,65,Linux 3.x,ismaster,0,0,0,45,900,0,none,connect_scan
6379,filtered,tcp,10.74,54,Linux 5.x,,1,0,576,4,617,1,cloudflare,fragment
27017,open,tcp,72.79,56,Windows 10,MongoDB 6.0,0,0,0,49,994,0,none,connect_scan
8443,filtered,tcp,287.63,250,Unknown,,1,0,387,7,633,1,cisco_acl,http_source_port
5432,filtered,tcp,31.81,55,Windows 10,,0,0,588,14,982,1,pf_bsd,ack_scan
3389,open,tcp,10.16,55,Windows Server 2019,Microsoft Terminal Services,1,0,584,19,987,1,iptables,fin_scan
443,closed,tcp,37.02,55,Windows Server 2019,,0,0,0,17,346,0,none,connect_scan
6379,open,tcp,53.24,52,FreeBSD 13,+OK,0,0,0,20,400,0,none,connect_scan
53,open,tcp,80.02,48,Unknown,,1,0,441,3,476,1,cloudflare,fragment
22,filtered,tcp,27.1,51,Windows 10,,0,0,383,2,435,1,ids_ips,combo_advanced
53,filtered,tcp,101.88,40,Linux 4.x/5.x,,1,0,320,3,405,1,cloudflare,stealth_syn
443,filtered,tcp,21.41,48,Windows 10,,0,0,433,10,725,1,pf_bsd,ack_scan
27017,filtered,tcp,28.95,49,FreeBSD 13,,1,0,618,3,657,1,ids_ips,combo_advanced
80,filtered,tcp,72.87,56,Cisco IOS,,0,0,123,0,125,1,ids_ips,combo_advanced
22,filtered,tcp,8.83,49,Windows Server 2019,,1,0,362,13,673,1,iptables,fin_scan
1433,filtered,tcp,49.58,50,Windows 10,,1,0,297,11,556,1,iptables,xmas_scan
3389,open,tcp,313.11,253,Unknown,Microsoft Terminal Services,0,0,215,3,293,1,cisco_acl,https_source_port
5900,open,tcp,12.36,56,Unknown,RealVNC,0,0,0,21,439,0,none,connect_scan
8080,open,tcp,11.89,58,Unknown,Apache/2.4.41,1,0,87,1,119,1,aws_waf,fragment
514,filtered,tcp,57.93,51,Linux 5.x,,1,0,520,6,605,1,aws_waf,slow_scan
3389,open,tcp,53.09,43,Linux 4.x/5.x,,1,0,779,6,872,1,cloudflare,fragment
6379,filtered,tcp,149.55,238,Unknown,,1,0,333,5,443,1,cisco_acl,https_source_port
25,filtered,tcp,80.98,49,Linux 5.x,,1,0,677,6,832,1,cloudflare,stealth_syn
27017,filtered,tcp,19.38,45,Cisco IOS,,1,0,813,4,872,1,ids_ips,slow_scan
5432,filtered,tcp,128.2,56,FreeBSD 13,,0,0,334,13,677,1,iptables,null_scan
25,filtered,tcp,9.26,55,Linux 4.x/5.x,,1,0,382,5,511,1,aws_waf,fragment
21,filtered,tcp,140.72,238,Cisco IOS,,1,0,441,8,692,1,cisco_acl,https_source_port
80,filtered,tcp,35.46,47,Windows Server 2019,,0,0,98,3,197,1,iptables,null_scan
80,open,tcp,31.55,63,FreeBSD 13,Apache/2.4.41,0,0,0,29,596,0,none,connect_scan
27017,open,tcp,135.94,251,Unknown,ismaster,1,0,653,11,913,1,cisco_acl,http_source_port
8443,filtered,tcp,94.44,53,Unknown,,1,0,406,3,506,1,cloudflare,fragment
27017,filtered,tcp,118.58,54,macOS 12,,0,0,219,5,384,1,pf_bsd,ack_scan
21,filtered,tcp,33.48,45,Cisco IOS,,1,0,129,2,194,1,pf_bsd,ack_scan
5900,open,tcp,56.81,60,FreeBSD 13,RFB 003.008,0,0,0,6,137,0,none,connect_scan
25,filtered,tcp,59.02,40,Linux 4.x/5.x,,1,0,640,5,784,1,cloudflare,fragment
143,open,tcp,12.24,42,Unknown,Dovecot IMAP,1,0,191,7,368,1,iptables,null_scan
1521,open,tcp,303.01,248,Cisco IOS,Oracle TNS Listener,1,0,290,5,424,1,cisco_acl,dns_source_port
80,closed,tcp,3.09,56,Windows Server 2019,,0,0,0,14,291,0,none,connect_scan
110,filtered,tcp,53.96,49,FreeBSD 13,,0,0,566,13,916,1,pf_bsd,null_scan
1521,open,tcp,11.58,47,Unknown,Oracle TNS Listener,0,0,0,10,202,0,none,connect_scan
139,filtered,tcp,41.37,49,Linux 3.x,,1,0,345,11,560,1,iptables,null_scan
8443,filtered,tcp,45.05,54,Linux 3.x,,1,0,152,3,226,1,pf_bsd,null_scan
513,filtered,tcp,241.16,248,Cisco IOS,,1,0,312,5,435,1,cisco_acl,http_source_port
22,open,tcp,88.86,244,Unknown,OpenSSH_7.4p1,1,0,204,4,337,1,cisco_acl,dns_source_port
8080,filtered,tcp,34.83,241,Unknown,,1,0,396,7,581,1,cisco_acl,dns_source_port
445,filtered,tcp,260.86,50,Unknown,,1,0,304,6,406,1,pf_bsd,ack_scan
3389,open,tcp,24.61,58,Unknown,Microsoft Terminal Services,0,0,617,8,864,1,aws_waf,fragment
3389,open,tcp,62.73,49,Linux 4.x/5.x,Microsoft Terminal Services,0,0,469,14,741,1,iptables,xmas_scan
1521,filtered,tcp,27.79,57,Cisco IOS,,1,0,62,0,80,1,ids_ips,decoy_scan
1521,filtered,tcp,42.09,49,Linux 4.x/5.x,,1,0,60,0,87,1,aws_waf,fragment
22,open,tcp,54.79,55,macOS 12,OpenSSH_7.4p1,1,0,681,4,832,1,ids_ips,combo_advanced
443,filtered,tcp,25.97,51,macOS 12,,0,0,249,1,342,1,ids_ips,combo_advanced
80,filtered,tcp,157.86,51,Linux 3.x,,0,0,128,4,237,1,iptables,xmas_scan
5900,filtered,tcp,129.9,49,Linux 4.x/5.x,,0,0,92,3,175,1,iptables,null_scan
25,open,tcp,10.92,54,FreeBSD 13,Exim 4.95,1,0,478,17,899,1,iptables,fin_scan
8443,open,tcp,211.3,60,Unknown,Apache/2.4.41,1,0,536,11,794,1,pf_bsd,null_scan
6379,open,tcp,46.81,63,FreeBSD 13,Redis server v=7.0.4,0,0,0,19,397,0,none,connect_scan
22,open,tcp,35.1,49,Linux 4.x/5.x,OpenSSH_7.4p1,1,0,633,6,835,1,cloudflare,fragment
80,filtered,tcp,78.67,55,Linux 4.x/5.x,,1,0,656,14,949,1,pf_bsd,null_scan
111,open,tcp,24.74,61,Cisco IOS,,0,0,535,12,804,1,pf_bsd,ack_scan
53,filtered,tcp,35.88,54,macOS 12,,1,0,219,1,267,1,ids_ips,combo_advanced
8443,open,tcp,22.67,53,Windows Server 2019,nginx/1.18.0,0,0,0,39,797,0,none,connect_scan
3389,open,tcp,30.53,59,macOS 12,,0,0,0,24,499,0,none,connect_scan
139,open,tcp,3.07,55,Linux 4.x/5.x,,0,0,0,3,77,0,none,connect_scan
4444,filtered,tcp,29.75,53,Linux 4.x/5.x,,1,0,289,3,359,1,aws_waf,slow_scan
21,filtered,tcp,92.81,251,Unknown,,1,0,337,5,459,1,cisco_acl,dns_source_port
3389,open,tcp,12.08,50,Linux 3.x,Microsoft Terminal Services,0,0,0,32,649,0,none,connect_scan
69,filtered,tcp,337.13,45,FreeBSD 13,,1,0,333,8,550,1,pf_bsd,null_scan
8443,filtered,tcp,51.25,57,FreeBSD 13,,0,0,175,6,300,1,iptables,xmas_scan
8080,filtered,tcp,151.88,249,Cisco IOS,,1,0,474,9,788,1,cisco_acl,dns_source_port
21,open,tcp,14.61,56,Cisco IOS,ProFTPD 1.3.5,0,0,0,10,210,0,none,connect_scan
1433,filtered,tcp,88.56,239,Unknown,,1,0,430,8,641,1,cisco_acl,dns_source_port
