port,port_state,protocol,rtt_ms,ttl,os_fingerprint,banner_text,icmp_blocked,rst_received,filtered_port_count,open_port_count,total_ports_scanned,firewall_present,firewall_type,best_bypass_flag
8080,filtered,tcp,70.88,127,Cisco IOS,OpenSSH_8.2p1,1,0,67,9,100,1,cloudflare,stealth_syn
6379,filtered,tcp,110.15,250,Linux 4.x/5.x,Apache/2.4.41,0,0,74,8,100,1,cisco_acl,http_source_port
1433,open,tcp,155.21,121,Linux 4.x/5.x,,0,0,57,5,100,1,cloudflare,stealth_syn
21,filtered,tcp,255.25,243,Cisco IOS,nginx/1.18.0,1,0,73,7,100,1,iptables,fin_scan
80,filtered,tcp,397.41,121,Windows 10,ProFTPD 1.3.5,1,0,75,3,100,1,iptables,xmas_scan
110,filtered,tcp,473.01,241,Linux 4.x/5.x,,1,0,61,8,100,1,cisco_acl,http_source_port
445,open,tcp,337.63,59,Unknown,MariaDB 10.6,1,0,58,6,100,1,iptables,xmas_scan
6379,closed,tcp,152.64,243,Linux 4.x/5.x,MariaDB 10.6,0,0,9,7,100,0,none,connect_scan
27017,open,tcp,276.7,243,Windows 10,ProFTPD 1.3.5,0,0,72,10,100,1,iptables,xmas_scan
5432,filtered,tcp,378.19,240,Unknown,nginx/1.18.0,0,0,90,7,100,1,pf_bsd,connect_scan
443,open,tcp,335.27,127,Linux 4.x/5.x,nginx/1.18.0,1,0,53,1,100,1,ids_ips,connect_scan
8080,open,tcp,371.89,120,Windows 10,,0,0,3,4,100,0,none,connect_scan
25,filtered,tcp,303.22,53,Windows 10,OpenSSH_8.2p1,0,0,93,1,100,1,cisco_acl,dns_source_port
21,closed,tcp,52.42,125,Windows 10,OpenSSH_8.2p1,0,0,3,6,100,0,none,connect_scan
143,open,tcp,464.45,50,Linux 4.x/5.x,nginx/1.18.0,1,0,59,2,100,1,iptables,fin_scan
8080,filtered,tcp,95.88,55,Linux 4.x/5.x,Apache/2.4.41,1,0,71,6,100,1,iptables,xmas_scan
8443,filtered,tcp,424.84,62,Cisco IOS,MariaDB 10.6,0,0,50,1,100,1,cloudflare,fragment
25,open,tcp,346.68,245,Unknown,ProFTPD 1.3.5,0,0,6,4,100,0,none,connect_scan
443,filtered,tcp,469.81,119,Windows 10,nginx/1.18.0,0,0,84,8,100,1,ids_ips,connect_scan
27017,open,tcp,41.0,116,Linux 4.x/5.x,Apache/2.4.41,0,0,3,1,100,0,none,connect_scan
110,open,tcp,228.84,56,Linux 4.x/5.x,Apache/2.4.41,1,0,81,9,100,1,aws_waf,fragment
1433,open,tcp,274.93,251,Linux 4.x/5.x,OpenSSH_8.2p1,0,0,8,3,100,0,none,connect_scan
143,open,tcp,342.23,58,Linux 4.x/5.x,nginx/1.18.0,0,0,3,6,100,0,none,connect_scan
22,closed,tcp,195.27,125,Linux 4.x/5.x,Apache/2.4.41,1,0,82,10,100,1,iptables,xmas_scan
110,open,tcp,86.98,251,Linux 4.x/5.x,Apache/2.4.41,0,0,82,2,100,1,pf_bsd,connect_scan
8080,open,tcp,59.85,113,Linux 4.x/5.x,OpenSSH_8.2p1,1,0,70,6,100,1,cisco_acl,http_source_port
443,open,tcp,437.96,57,Linux 4.x/5.x,nginx/1.18.0,1,0,72,2,100,1,iptables,fin_scan
1433,closed,tcp,465.88,124,Windows 10,Apache/2.4.41,1,0,80,5,100,1,cisco_acl,dns_source_port
3306,closed,tcp,334.05,56,Cisco IOS,nginx/1.18.0,1,0,53,9,100,1,ids_ips,connect_scan
27017,filtered,tcp,247.25,60,Unknown,MariaDB 10.6,1,0,68,1,100,1,pf_bsd,connect_scan
8443,filtered,tcp,329.25,63,Cisco IOS,Apache/2.4.41,1,0,50,9,100,1,aws_waf,decoy_scan
110,filtered,tcp,360.35,62,Unknown,,1,0,64,8,100,1,iptables,fin_scan
53,filtered,tcp,73.08,54,Windows 10,OpenSSH_8.2p1,1,0,91,2,100,1,iptables,null_scan
21,open,tcp,36.29,59,Windows 10,MariaDB 10.6,0,0,7,2,100,0,none,connect_scan
6379,filtered,tcp,185.12,59,Linux 4.x/5.x,,1,0,76,5,100,1,cloudflare,dns_source_port
8443,filtered,tcp,401.98,253,Unknown,ProFTPD 1.3.5,1,0,92,8,100,1,ids_ips,connect_scan
25,filtered,tcp,257.56,124,Cisco IOS,Apache/2.4.41,1,0,69,10,100,1,cloudflare,fragment
443,open,tcp,152.39,253,Linux 4.x/5.x,nginx/1.18.0,0,1,3,2,100,0,none,connect_scan
3306,open,tcp,474.67,114,Unknown,,0,0,9,8,100,0,none,connect_scan
6379,filtered,tcp,294.31,125,Linux 4.x/5.x,MariaDB 10.6,1,0,90,3,100,1,cisco_acl,http_source_port
27017,open,tcp,213.97,126,Linux 4.x/5.x,OpenSSH_8.2p1,0,0,54,4,100,1,ids_ips,connect_scan
8443,open,tcp,353.46,124,Unknown,,1,0,50,4,100,1,cloudflare,stealth_syn
110,filtered,tcp,310.55,117,Unknown,OpenSSH_8.2p1,1,0,56,9,100,1,aws_waf,decoy_scan
143,open,tcp,232.0,54,Unknown,,1,0,57,3,100,1,cisco_acl,dns_source_port
6379,filtered,tcp,19.86,251,Windows 10,,1,0,90,9,100,1,aws_waf,decoy_scan
80,filtered,tcp,146.66,123,Windows 10,nginx/1.18.0,1,0,84,6,100,1,pf_bsd,connect_scan
443,filtered,tcp,399.05,125,Unknown,,1,0,84,3,100,1,aws_waf,decoy_scan
443,filtered,tcp,239.29,114,Cisco IOS,Apache/2.4.41,0,0,93,3,100,1,ids_ips,connect_scan
445,open,tcp,208.45,60,Linux 4.x/5.x,ProFTPD 1.3.5,0,0,8,3,100,0,none,connect_scan
3306,open,tcp,346.41,113,Unknown,OpenSSH_8.2p1,0,0,3,9,100,0,none,connect_scan
22,filtered,tcp,444.01,58,Cisco IOS,ProFTPD 1.3.5,1,0,68,2,100,1,cloudflare,stealth_syn
1433,closed,tcp,327.94,124,Linux 4.x/5.x,MariaDB 10.6,1,0,90,10,100,1,aws_waf,slow_scan
1433,filtered,tcp,285.98,117,Linux 4.x/5.x,,1,0,63,5,100,1,pf_bsd,connect_scan
53,closed,tcp,385.3,124,Linux 4.x/5.x,Apache/2.4.41,0,0,88,7,100,1,iptables,xmas_scan
445,filtered,tcp,322.63,49,Cisco IOS,OpenSSH_8.2p1,1,0,83,9,100,1,pf_bsd,connect_scan
27017,filtered,tcp,223.26,58,Linux 4.x/5.x,ProFTPD 1.3.5,1,0,57,1,100,1,cisco_acl,dns_source_port
25,open,tcp,405.71,122,Windows 10,ProFTPD 1.3.5,0,0,4,10,100,0,none,connect_scan
110,filtered,tcp,449.35,58,Windows 10,Apache/2.4.41,1,0,91,9,100,1,iptables,fin_scan
443,open,tcp,205.23,113,Unknown,OpenSSH_8.2p1,0,0,1,1,100,0,none,connect_scan
21,filtered,tcp,460.85,248,Unknown,Apache/2.4.41,0,0,78,7,100,1,ids_ips,connect_scan
8443,open,tcp,315.19,52,Windows 10,Apache/2.4.41,1,0,88,8,100,1,ids_ips,connect_scan
8080,filtered,tcp,316.27,122,Cisco IOS,MariaDB 10.6,1,0,93,10,100,1,cloudflare,dns_source_port
80,open,tcp,450.69,127,Windows 10,Apache/2.4.41,0,0,1,1,100,0,none,connect_scan
8080,filtered,tcp,97.69,125,Windows 10,,1,0,84,3,100,1,pf_bsd,connect_scan
1433,open,tcp,444.84,116,Linux 4.x/5.x,MariaDB 10.6,0,0,5,7,100,0,none,connect_scan
110,filtered,tcp,320.14,119,Linux 4.x/5.x,,1,0,77,2,100,1,cloudflare,stealth_syn
27017,filtered,tcp,72.53,127,Unknown,OpenSSH_8.2p1,1,0,87,9,100,1,pf_bsd,connect_scan
3306,open,tcp,489.98,249,Cisco IOS,MariaDB 10.6,0,0,53,8,100,1,cisco_acl,dns_source_port
110,filtered,tcp,448.22,116,Linux 4.x/5.x,ProFTPD 1.3.5,1,0,69,8,100,1,aws_waf,decoy_scan
6379,filtered,tcp,411.29,246,Linux 4.x/5.x,MariaDB 10.6,1,0,71,2,100,1,cloudflare,dns_source_port
53,open,tcp,113.12,116,Cisco IOS,OpenSSH_8.2p1,0,0,3,4,100,0,none,connect_scan
80,filtered,tcp,219.66,50,Unknown,nginx/1.18.0,1,0,93,7,100,1,pf_bsd,connect_scan
1433,filtered,tcp,428.02,124,Unknown,Apache/2.4.41,0,0,82,6,100,1,cisco_acl,http_source_port
1433,filtered,tcp,89.85,62,Windows 10,,1,0,53,5,100,1,ids_ips,connect_scan
80,open,tcp,457.86,254,Cisco IOS,Apache/2.4.41,1,0,79,10,100,1,ids_ips,connect_scan
445,open,tcp,205.61,58,Unknown,,0,0,60,6,100,1,aws_waf,fragment
5432,open,tcp,362.75,113,Cisco IOS,MariaDB 10.6,0,0,8,8,100,0,none,connect_scan
80,filtered,tcp,407.15,249,Windows 10,OpenSSH_8.2p1,0,0,61,9,100,1,ids_ips,connect_scan
22,filtered,tcp,231.69,241,Unknown,ProFTPD 1.3.5,0,0,63,3,100,1,ids_ips,connect_scan
445,filtered,tcp,377.0,54,Unknown,ProFTPD 1.3.5,0,0,71,4,100,1,ids_ips,connect_scan
22,filtered,tcp,250.69,241,Windows 10,,1,0,78,5,100,1,ids_ips,connect_scan
25,open,tcp,34.13,115,Linux 4.x/5.x,OpenSSH_8.2p1,0,0,4,7,100,0,none,connect_scan
3306,filtered,tcp,237.54,124,Windows 10,,0,0,83,8,100,1,cloudflare,fragment
25,filtered,tcp,170.19,250,Unknown,,1,0,81,5,100,1,cisco_acl,http_source_port
443,open,tcp,74.66,115,Unknown,Apache/2.4.41,0,1,5,10,100,0,none,connect_scan
6379,open,tcp,98.48,55,Windows 10,,1,0,73,9,100,1,cisco_acl,dns_source_port
27017,closed,tcp,357.39,253,Unknown,Apache/2.4.41,0,0,2,4,100,0,none,connect_scan
5432,filtered,tcp,340.3,55,Linux 4.x/5.x,nginx/1.18.0,1,0,83,4,100,1,ids_ips,connect_scan
21,filtered,tcp,433.18,53,Windows 10,Apache/2.4.41,1,0,79,9,100,1,cisco_acl,dns_source_port
443,open,tcp,83.38,63,Unknown,MariaDB 10.6,0,0,52,8,100,1,cloudflare,fragment
5432,filtered,tcp,210.94,121,Cisco IOS,nginx/1.18.0,0,0,60,4,100,1,cisco_acl,http_source_port
445,filtered,tcp,254.61,249,Linux 4.x/5.x,Apache/2.4.41,0,0,90,3,100,1,pf_bsd,connect_scan
22,filtered,tcp,289.23,124,Windows 10,OpenSSH_8.2p1,1,0,78,4,100,1,cisco_acl,dns_source_port
25,filtered,tcp,45.71,117,Cisco IOS,ProFTPD 1.3.5,0,0,92,1,100,1,aws_waf,decoy_scan
8080,filtered,tcp,191.38,57,Unknown,ProFTPD 1.3.5,0,0,51,6,100,1,cisco_acl,dns_source_port
27017,filtered,tcp,374.44,123,Linux 4.x/5.x,MariaDB 10.6,0,0,94,9,100,1,aws_waf,decoy_scan
8443,filtered,tcp,131.21,56,Windows 10,nginx/1.18.0,1,0,83,7,100,1,iptables,xmas_scan
22,filtered,tcp,241.6,58,Cisco IOS,nginx/1.18.0,1,0,64,8,100,1,cloudflare,dns_source_port
25,filtered,tcp,84.6,252,Cisco IOS,nginx/1.18.0,1,0,84,2,100,1,cisco_acl,http_source_port
3306,open,tcp,170.24,253,Cisco IOS,ProFTPD 1.3.5,1,0,80,6,100,1,cisco_acl,http_source_port
5432,filtered,tcp,294.17,59,Windows 10,,1,0,60,8,100,1,iptables,null_scan
27017,open,tcp,131.54,51,Cisco IOS,Apache/2.4.41,1,0,66,5,100,1,cloudflare,dns_source_port
8080,filtered,tcp,26.53,244,Cisco IOS,Apache/2.4.41,0,0,70,9,100,1,cisco_acl,dns_source_port
8443,filtered,tcp,399.74,117,Linux 4.x/5.x,,1,0,51,5,100,1,aws_waf,fragment
53,filtered,tcp,26.23,62,Cisco IOS,Apache/2.4.41,0,0,88,10,100,1,aws_waf,slow_scan
5432,filtered,tcp,344.19,57,Windows 10,MariaDB 10.6,1,0,55,3,100,1,cloudflare,stealth_syn
6379,filtered,tcp,461.19,50,Cisco IOS,Apache/2.4.41,0,0,72,1,100,1,aws_waf,fragment
5432,filtered,tcp,198.67,253,Linux 4.x/5.x,,1,0,90,7,100,1,cisco_acl,http_source_port
1433,open,tcp,430.5,119,Unknown,,1,0,68,5,100,1,aws_waf,decoy_scan
8080,filtered,tcp,174.11,122,Linux 4.x/5.x,OpenSSH_8.2p1,1,0,78,6,100,1,cisco_acl,dns_source_port
25,filtered,tcp,97.75,113,Cisco IOS,MariaDB 10.6,1,0,94,2,100,1,cisco_acl,http_source_port
8443,open,tcp,474.65,243,Unknown,nginx/1.18.0,1,0,55,5,100,1,cloudflare,stealth_syn
8080,closed,tcp,378.06,244,Unknown,OpenSSH_8.2p1,1,0,71,3,100,1,cloudflare,fragment
110,filtered,tcp,133.64,57,Linux 4.x/5.x,MariaDB 10.6,1,0,78,4,100,1,cisco_acl,dns_source_port
21,open,tcp,71.4,121,Unknown,OpenSSH_8.2p1,0,0,9,10,100,0,none,connect_scan
8443,open,tcp,253.69,124,Linux 4.x/5.x,nginx/1.18.0,0,0,5,6,100,0,none,connect_scan
21,filtered,tcp,7.19,61,Cisco IOS,MariaDB 10.6,1,0,86,6,100,1,iptables,null_scan
1433,closed,tcp,198.84,250,Cisco IOS,Apache/2.4.41,0,0,70,1,100,1,cisco_acl,dns_source_port
80,filtered,tcp,83.88,63,Windows 10,,1,0,88,7,100,1,iptables,null_scan
3306,closed,tcp,165.81,243,Windows 10,Apache/2.4.41,0,0,83,9,100,1,iptables,null_scan
3306,open,tcp,217.49,243,Unknown,OpenSSH_8.2p1,0,0,6,9,100,0,none,connect_scan
25,closed,tcp,326.47,241,Windows 10,nginx/1.18.0,0,0,58,8,100,1,pf_bsd,connect_scan
8080,filtered,tcp,19.86,53,Windows 10,MariaDB 10.6,1,0,85,10,100,1,cisco_acl,http_source_port
110,filtered,tcp,256.02,251,Cisco IOS,nginx/1.18.0,1,0,71,6,100,1,pf_bsd,connect_scan
22,open,tcp,488.7,118,Cisco IOS,Apache/2.4.41,0,0,1,8,100,0,none,connect_scan
53,open,tcp,318.31,53,Cisco IOS,,1,0,59,8,100,1,pf_bsd,connect_scan
3306,filtered,tcp,228.56,54,Windows 10,Apache/2.4.41,1,0,64,9,100,1,aws_waf,decoy_scan
3306,filtered,tcp,230.76,61,Cisco IOS,nginx/1.18.0,1,0,74,9,100,1,cisco_acl,http_source_port
110,open,tcp,363.0,251,Linux 4.x/5.x,ProFTPD 1.3.5,1,0,57,10,100,1,pf_bsd,connect_scan
6379,open,tcp,209.76,253,Cisco IOS,MariaDB 10.6,1,0,69,6,100,1,cisco_acl,dns_source_port
53,open,tcp,497.58,52,Cisco IOS,,0,0,72,1,100,1,iptables,fin_scan
445,filtered,tcp,283.55,241,Cisco IOS,OpenSSH_8.2p1,1,0,93,5,100,1,ids_ips,connect_scan
25,filtered,tcp,231.72,114,Windows 10,nginx/1.18.0,1,0,88,7,100,1,aws_waf,slow_scan
22,filtered,tcp,13.15,240,Linux 4.x/5.x,,1,0,78,6,100,1,pf_bsd,connect_scan
5432,open,tcp,224.58,61,Windows 10,MariaDB 10.6,0,0,68,2,100,1,aws_waf,fragment
8080,filtered,tcp,48.05,247,Cisco IOS,,1,0,85,1,100,1,cloudflare,dns_source_port
80,filtered,tcp,269.78,125,Windows 10,,0,0,73,9,100,1,aws_waf,fragment
8080,filtered,tcp,38.01,51,Unknown,MariaDB 10.6,0,0,54,8,100,1,cloudflare,fragment
445,filtered,tcp,103.67,124,Unknown,ProFTPD 1.3.5,1,0,92,1,100,1,iptables,fin_scan
6379,filtered,tcp,291.76,254,Cisco IOS,MariaDB 10.6,0,0,78,4,100,1,cisco_acl,http_source_port
8443,filtered,tcp,241.77,123,Windows 10,Apache/2.4.41,1,0,68,10,100,1,cloudflare,stealth_syn
8080,open,tcp,372.63,123,Unknown,,0,0,5,1,100,0,none,connect_scan
53,filtered,tcp,484.21,119,Windows 10,ProFTPD 1.3.5,1,0,65,2,100,1,ids_ips,connect_scan
80,filtered,tcp,401.4,114,Unknown,nginx/1.18.0,0,0,93,1,100,1,iptables,fin_scan
1433,filtered,tcp,30.62,50,Cisco IOS,nginx/1.18.0,0,0,64,1,100,1,cloudflare,dns_source_port
22,open,tcp,458.6,254,Cisco IOS,ProFTPD 1.3.5,0,0,0,4,100,0,none,connect_scan
443,open,tcp,250.59,50,Linux 4.x/5.x,nginx/1.18.0,1,0,63,2,100,1,aws_waf,slow_scan
25,filtered,tcp,267.91,248,Windows 10,Apache/2.4.41,1,0,54,1,100,1,iptables,fin_scan
445,open,tcp,466.59,244,Cisco IOS,,1,0,63,2,100,1,pf_bsd,connect_scan
21,filtered,tcp,102.18,118,Windows 10,,1,0,79,2,100,1,cloudflare,stealth_syn
22,open,tcp,284.53,245,Windows 10,OpenSSH_8.2p1,1,0,58,8,100,1,ids_ips,connect_scan
6379,open,tcp,236.79,127,Cisco IOS,Apache/2.4.41,0,0,68,5,100,1,aws_waf,decoy_scan
143,open,tcp,284.27,119,Cisco IOS,ProFTPD 1.3.5,0,0,6,4,100,0,none,connect_scan
110,open,tcp,257.71,124,Windows 10,,0,0,5,8,100,0,none,connect_scan
110,open,tcp,195.49,124,Cisco IOS,ProFTPD 1.3.5,1,0,50,9,100,1,aws_waf,decoy_scan
27017,filtered,tcp,115.52,62,Linux 4.x/5.x,ProFTPD 1.3.5,1,0,55,8,100,1,pf_bsd,connect_scan
22,filtered,tcp,249.18,252,Linux 4.x/5.x,OpenSSH_8.2p1,1,0,87,8,100,1,cisco_acl,dns_source_port
110,filtered,tcp,138.56,119,Linux 4.x/5.x,OpenSSH_8.2p1,1,0,86,7,100,1,pf_bsd,connect_scan
445,open,tcp,243.68,241,Windows 10,MariaDB 10.6,1,0,71,8,100,1,cisco_acl,dns_source_port
8080,open,tcp,205.41,241,Cisco IOS,,0,0,1,5,100,0,none,connect_scan
8443,open,tcp,181.42,58,Cisco IOS,,0,0,60,9,100,1,pf_bsd,connect_scan
22,open,tcp,428.75,52,Cisco IOS,Apache/2.4.41,0,0,56,2,100,1,cloudflare,stealth_syn
443,open,tcp,369.23,113,Cisco IOS,Apache/2.4.41,1,0,55,7,100,1,ids_ips,connect_scan
5432,filtered,tcp,249.75,53,Unknown,nginx/1.18.0,1,0,83,10,100,1,pf_bsd,connect_scan
443,filtered,tcp,368.94,50,Cisco IOS,,1,0,59,8,100,1,cloudflare,fragment
1433,open,tcp,217.02,49,Unknown,OpenSSH_8.2p1,1,0,72,4,100,1,pf_bsd,connect_scan
5432,filtered,tcp,79.61,118,Cisco IOS,MariaDB 10.6,1,0,74,2,100,1,ids_ips,connect_scan
80,filtered,tcp,437.53,247,Linux 4.x/5.x,,1,0,88,3,100,1,pf_bsd,connect_scan
25,filtered,tcp,370.8,56,Unknown,OpenSSH_8.2p1,0,0,94,9,100,1,pf_bsd,connect_scan
8080,open,tcp,468.08,250,Windows 10,,1,0,67,4,100,1,aws_waf,slow_scan
8443,open,tcp,327.47,120,Unknown,nginx/1.18.0,1,0,75,4,100,1,aws_waf,decoy_scan
445,closed,tcp,81.73,245,Windows 10,,0,0,7,9,100,0,none,connect_scan
5432,filtered,tcp,434.18,125,Cisco IOS,,1,0,81,9,100,1,ids_ips,connect_scan
110,filtered,tcp,187.19,50,Windows 10,Apache/2.4.41,1,0,62,1,100,1,pf_bsd,connect_scan
143,open,tcp,176.84,63,Windows 10,nginx/1.18.0,0,1,8,8,100,0,none,connect_scan
8443,filtered,tcp,154.87,254,Unknown,ProFTPD 1.3.5,1,0,64,7,100,1,iptables,fin_scan
80,filtered,tcp,294.19,117,Windows 10,,0,0,85,1,100,1,ids_ips,connect_scan
3306,filtered,tcp,425.96,113,Windows 10,ProFTPD 1.3.5,1,0,68,1,100,1,cloudflare,fragment
21,filtered,tcp,412.88,252,Cisco IOS,nginx/1.18.0,1,0,80,9,100,1,aws_waf,fragment
143,filtered,tcp,321.74,120,Linux 4.x/5.x,MariaDB 10.6,1,0,85,1,100,1,cloudflare,fragment
110,filtered,tcp,196.79,56,Windows 10,nginx/1.18.0,0,0,74,4,100,1,ids_ips,connect_scan
1433,filtered,tcp,205.59,254,Unknown,ProFTPD 1.3.5,1,0,81,2,100,1,iptables,xmas_scan
22,filtered,tcp,123.57,243,Linux 4.x/5.x,Apache/2.4.41,0,0,86,2,100,1,cisco_acl,dns_source_port
445,filtered,tcp,385.46,125,Cisco IOS,ProFTPD 1.3.5,1,0,68,1,100,1,cisco_acl,dns_source_port
5432,filtered,tcp,229.59,125,Linux 4.x/5.x,,1,0,78,5,100,1,cloudflare,dns_source_port
22,open,tcp,23.01,242,Windows 10,MariaDB 10.6,0,0,69,5,100,1,cloudflare,stealth_syn
143,filtered,tcp,320.39,123,Linux 4.x/5.x,,1,0,76,3,100,1,cisco_acl,http_source_port
27017,filtered,tcp,482.38,121,Cisco IOS,ProFTPD 1.3.5,0,0,62,4,100,1,pf_bsd,connect_scan
22,open,tcp,455.04,122,Cisco IOS,OpenSSH_8.2p1,0,0,87,9,100,1,ids_ips,connect_scan
8443,filtered,tcp,136.71,114,Linux 4.x/5.x,,0,0,58,8,100,1,cloudflare,dns_source_port
443,closed,tcp,260.33,61,Cisco IOS,,0,0,57,1,100,1,ids_ips,connect_scan
3306,filtered,tcp,225.03,119,Windows 10,,1,0,69,2,100,1,ids_ips,connect_scan
5432,filtered,tcp,131.09,242,Linux 4.x/5.x,OpenSSH_8.2p1,1,0,84,9,100,1,cisco_acl,http_source_port
21,open,tcp,378.1,252,Linux 4.x/5.x,ProFTPD 1.3.5,0,0,57,3,100,1,aws_waf,fragment
80,open,tcp,430.47,249,Unknown,MariaDB 10.6,0,0,5,2,100,0,none,connect_scan
22,open,tcp,305.6,58,Unknown,,1,0,57,3,100,1,ids_ips,connect_scan
1433,filtered,tcp,302.07,49,Windows 10,,0,0,83,6,100,1,pf_bsd,connect_scan
6379,open,tcp,88.35,118,Windows 10,nginx/1.18.0,0,0,7,5,100,0,none,connect_scan
443,filtered,tcp,456.73,241,Unknown,ProFTPD 1.3.5,1,0,52,10,100,1,pf_bsd,connect_scan
21,filtered,tcp,81.41,246,Linux 4.x/5.x,nginx/1.18.0,1,0,76,5,100,1,cloudflare,stealth_syn
80,closed,tcp,280.53,251,Cisco IOS,Apache/2.4.41,1,0,54,1,100,1,ids_ips,connect_scan
27017,filtered,tcp,468.99,241,Cisco IOS,nginx/1.18.0,1,0,87,6,100,1,ids_ips,connect_scan
110,open,tcp,456.1,120,Linux 4.x/5.x,MariaDB 10.6,0,0,5,5,100,0,none,connect_scan
27017,filtered,tcp,119.59,52,Cisco IOS,,1,0,75,4,100,1,cisco_acl,dns_source_port
445,open,tcp,200.27,240,Cisco IOS,,0,0,61,4,100,1,aws_waf,decoy_scan
21,filtered,tcp,142.68,121,Windows 10,MariaDB 10.6,1,0,63,1,100,1,cisco_acl,http_source_port
53,filtered,tcp,441.41,123,Linux 4.x/5.x,nginx/1.18.0,1,0,63,7,100,1,ids_ips,connect_scan
1433,filtered,tcp,253.03,58,Windows 10,nginx/1.18.0,1,0,76,6,100,1,cloudflare,dns_source_port
3306,open,tcp,72.68,242,Unknown,ProFTPD 1.3.5,0,1,4,7,100,0,none,connect_scan
8080,filtered,tcp,473.84,60,Unknown,nginx/1.18.0,1,0,75,6,100,1,cisco_acl,dns_source_port
443,filtered,tcp,325.53,60,Cisco IOS,OpenSSH_8.2p1,1,0,61,9,100,1,iptables,fin_scan
443,filtered,tcp,114.01,54,Windows 10,,1,0,84,7,100,1,iptables,fin_scan
110,open,tcp,270.96,124,Unknown,OpenSSH_8.2p1,0,0,5,1,100,0,none,connect_scan
1433,open,tcp,311.6,247,Cisco IOS,ProFTPD 1.3.5,0,0,0,4,100,0,none,connect_scan
22,filtered,tcp,227.52,127,Unknown,MariaDB 10.6,1,0,89,10,100,1,aws_waf,slow_scan
27017,open,tcp,396.97,118,Unknown,Apache/2.4.41,0,0,66,1,100,1,pf_bsd,connect_scan
143,open,tcp,345.15,58,Linux 4.x/5.x,Apache/2.4.41,1,0,59,1,100,1,aws_waf,slow_scan
3306,filtered,tcp,354.35,113,Cisco IOS,OpenSSH_8.2p1,1,0,86,3,100,1,pf_bsd,connect_scan
8443,open,tcp,343.93,242,Unknown,nginx/1.18.0,1,0,54,7,100,1,ids_ips,connect_scan
1433,open,tcp,94.61,124,Cisco IOS,nginx/1.18.0,0,0,72,8,100,1,pf_bsd,connect_scan
3306,filtered,tcp,212.69,61,Windows 10,nginx/1.18.0,0,0,91,9,100,1,cloudflare,stealth_syn
5432,open,tcp,295.49,61,Linux 4.x/5.x,nginx/1.18.0,0,0,87,1,100,1,iptables,fin_scan
3306,open,tcp,54.46,249,Windows 10,Apache/2.4.41,0,0,73,5,100,1,aws_waf,decoy_scan
5432,filtered,tcp,211.08,55,Unknown,Apache/2.4.41,1,0,70,2,100,1,iptables,fin_scan
445,filtered,tcp,418.13,119,Linux 4.x/5.x,Apache/2.4.41,1,0,83,5,100,1,cisco_acl,dns_source_port
443,open,tcp,187.95,61,Linux 4.x/5.x,Apache/2.4.41,0,0,7,5,100,0,none,connect_scan
110,open,tcp,385.52,247,Windows 10,OpenSSH_8.2p1,0,0,51,9,100,1,ids_ips,connect_scan
143,filtered,tcp,375.83,125,Cisco IOS,nginx/1.18.0,0,0,90,10,100,1,aws_waf,slow_scan
27017,filtered,tcp,78.85,126,Unknown,MariaDB 10.6,1,0,83,6,100,1,ids_ips,connect_scan
8443,open,tcp,470.13,240,Windows 10,,1,0,70,2,100,1,pf_bsd,connect_scan
80,open,tcp,164.69,243,Linux 4.x/5.x,MariaDB 10.6,0,0,8,8,100,0,none,connect_scan
53,filtered,tcp,165.29,248,Windows 10,,1,0,55,1,100,1,cisco_acl,dns_source_port
53,filtered,tcp,477.28,63,Linux 4.x/5.x,MariaDB 10.6,1,0,65,8,100,1,iptables,fin_scan
80,open,tcp,242.75,56,Unknown,Apache/2.4.41,1,0,65,4,100,1,cisco_acl,dns_source_port
8443,filtered,tcp,9.59,125,Linux 4.x/5.x,,1,0,93,9,100,1,aws_waf,decoy_scan
6379,filtered,tcp,246.1,248,Windows 10,MariaDB 10.6,1,0,78,6,100,1,cloudflare,stealth_syn
25,filtered,tcp,40.57,251,Cisco IOS,MariaDB 10.6,1,0,61,8,100,1,pf_bsd,connect_scan
110,closed,tcp,31.82,121,Windows 10,MariaDB 10.6,1,0,65,7,100,1,iptables,fin_scan
110,filtered,tcp,163.53,249,Linux 4.x/5.x,OpenSSH_8.2p1,1,0,90,10,100,1,aws_waf,fragment
22,filtered,tcp,117.09,61,Unknown,MariaDB 10.6,1,0,94,7,100,1,ids_ips,connect_scan
110,filtered,tcp,7.11,52,Linux 4.x/5.x,,0,0,62,10,100,1,pf_bsd,connect_scan
8080,open,tcp,115.71,55,Linux 4.x/5.x,ProFTPD 1.3.5,1,0,59,2,100,1,pf_bsd,connect_scan
110,filtered,tcp,262.05,120,Unknown,MariaDB 10.6,0,0,93,9,100,1,iptables,null_scan
53,filtered,tcp,169.46,125,Linux 4.x/5.x,MariaDB 10.6,1,0,63,6,100,1,cisco_acl,http_source_port
5432,filtered,tcp,251.37,125,Unknown,nginx/1.18.0,1,0,66,5,100,1,aws_waf,decoy_scan
8080,open,tcp,387.36,113,Cisco IOS,nginx/1.18.0,1,0,54,3,100,1,pf_bsd,connect_scan
6379,filtered,tcp,160.25,63,Cisco IOS,,1,0,67,6,100,1,ids_ips,connect_scan
8443,open,tcp,381.88,241,Cisco IOS,Apache/2.4.41,0,0,4,4,100,0,none,connect_scan
110,filtered,tcp,128.98,124,Windows 10,ProFTPD 1.3.5,0,0,89,5,100,1,cisco_acl,dns_source_port
